ID_T,NAME_T,ID_C_T,DATE_T,RANK_T,LINK_T,COUNTRY_T,PRIZE_T,RATING_T,URL_T,LATITUDE_T,LONGITUDE_T,SITE_T,RACE_T,ENTRY_T,SINGLES_T,DOUBLES_T,TIER_T,RESERVE_INT_T,RESERVE_CHAR_T,LIVE_T,RESULT_T
203,"Pilot Pen Tennis - New Haven, Connecticut",1,"08/21/00 00:00:00",2,146,"USA",,,,41.18,-72.559998,,,,,,,,,,
204,"U.S. Open - New York",1,"08/28/00 00:00:00",4,147,"USA",,,,40.43,-74,,,,,,,,,,
205,"Olympics - Sydney",1,"09/18/00 00:00:00",2,,"AUS",,,,-33.52,151.13,,,,,,,,,,
206,"Seat Open Luxembourg 2000 - Luxembourg",4,"09/25/00 00:00:00",2,148,"LUX",,,,49.360001,6.0900002,,,,,,,,,,
207,"Porsche Tennis Grand Prix - Filderstadt",3,"10/02/00 00:00:00",2,151,"GER",,,,48.419998,9.1499996,,,,,,,,,,
208,"Toyota Princess Cup - Tokyo",1,"10/02/00 00:00:00",2,121,"JPN",,,,35.419998,139.46001,,,,,,,,,,
209,"Japan Open - Tokyo",1,"10/09/00 00:00:00",2,149,"JPN",,,,35.419998,139.46001,,,,,,,,,,
210,"Swisscom Challenge - Zurich",3,"10/09/00 00:00:00",2,153,"SUI",,,,47.23,8.3199997,,,,,,,,,,
211,"Generali Ladies - Linz",4,"10/16/00 00:00:00",2,156,"AUT",,,,48.18,14.18,,,,,,,,,,
212,"Heineken Open - Shanghai",1,"10/16/00 00:00:00",2,,"CHN",,,,31.139999,121.28,,,,,,,,,,
213,"EuroTel Slovak Indoor 2000 - Bratislava",3,"10/23/00 00:00:00",2,154,"SVK",,,,48.09,17.07,,,,,,,,,,
214,"Kremlin Cup - Moscow",4,"10/23/00 00:00:00",2,155,"RUS",,,,55.450001,37.349998,,,,,,,,,,
215,"Sparkassen Cup - Leipzig",4,"10/30/00 00:00:00",2,157,"GER",,,,51.189999,12.2,,,,,,,,,,
216,"Challenge Bell - Quebec City",3,"10/30/00 00:00:00",2,158,"CAN",,,,46.490002,-71.139999,,,,,,,,,,
217,"Wismilak International 2000 - Kuala Lumpur",1,"11/06/00 00:00:00",2,159,"MAS",,,,3.0999999,101.42,,,,,,,,,,
218,"Advanta Championships - Philadelphia, Pennsylvania",4,"11/06/00 00:00:00",2,160,"USA",,,,39.57,-75.099998,,,,,,,,,,
219,"Chase Championships - New York",4,"11/13/00 00:00:00",3,161,"USA",,,,40.43,-74,,,,,,,,,,
220,"Volvo Women's Open - Pattaya",1,"11/13/00 00:00:00",2,162,"THA",,,,12.57,100.53,,,,,,,,,,
221,"ASB Bank Classic - Auckland",1,"01/01/01 00:00:00",2,163,"NZL","$110K",,,-36.52,174.46001,,,,,,,,,,
222,"Thalgo Australian Women's Hardcourt Championships - Gold Coast",1,"01/01/01 00:00:00",2,164,"AUS","$170K",,,-27.58,153.25,,,,,,,,,,
223,"Canberra International - Canberra",1,"01/08/01 00:00:00",2,,"AUS","$170K",,,-35.169998,149.08,,,,,,,,,,
224,"ANZ Tasmanian International - Hobart",1,"01/08/01 00:00:00",2,165,"AUS","$110K",,,-42.529999,147.19,,,,,,,,,,
225,"adidas International - Sydney",1,"01/08/01 00:00:00",2,166,"AUS","$426K",,,-33.52,151.13,,,,,,,,,,
226,"Australian Open - Melbourne",1,"01/15/01 00:00:00",4,167,"AUS",,,,-37.490002,144.58,,,,,,,,,,
227,"Toray Pan Pacific Open - Tokyo",4,"01/29/01 00:00:00",2,168,"JPN","$1.188M",,,35.419998,139.46001,,,,,,,,,,
228,"Open Gaz de France - Paris",3,"02/05/01 00:00:00",2,170,"FRA","$565K",,,48.52,2.2,,,,,,,,,,
229,"Qatar Total Finaelf Open 2001 - Doha",1,"02/12/01 00:00:00",2,,"QAT","$170K",,,25.17,51.32,,,,,,,,,,
230,"Terasura 2001 - Nice",4,"02/12/01 00:00:00",2,,"FRA","$565K",,,43.419998,7.1500001,,,,,,,,,,
231,"Copa Consanitas - Bogota",2,"02/19/01 00:00:00",2,169,"COL","$170K",,,4.3600001,-74.050003,,,,,,,,,,
232,"Dubai Duty Free Women's Open - Dubai",1,"02/19/01 00:00:00",2,,"UAE","$565K",,,25.18,55.18,,,,,,,,,,
233,"IGA US Indoors - Oklahoma City, Oklahoma",3,"02/19/01 00:00:00",2,173,"USA","$170K",,,35.279999,-97.309998,,,,,,,,,,
234,"Abierto Mexicano Pegaso - Acapulco",2,"02/26/01 00:00:00",2,,"MEX","$170K",,,16.51,-99.550003,,,,,,,,,,
235,"State Farm Women's Tennis Classic - Scottsdale, Arizona",1,"02/26/01 00:00:00",2,174,"USA","$565K",,,33.310001,-111.54,,,,,,,,,,
236,"Tennis Masters Series - Indian Wells, California",1,"03/05/01 00:00:00",3,175,"USA","$2.055M",,,33.43,-116.18,,,,,,,,,,
237,"The Ericsson Open - Miami, Florida",1,"03/19/01 00:00:00",3,176,"USA","$2.278M",,,25.459999,-80.120003,,,,,,,,,,
238,"Porto Open - Porto",2,"04/02/01 00:00:00",2,,"POR","$140K",,,41.110001,-8.3599997,,,,,,,,,,
239,"Bausch & Lomb Championships - Amelia Island, Florida",2,"04/09/01 00:00:00",2,177,"USA","$565K",,,30.35,-81.269997,,,,,,,,,,
240,"Estoril Open - Estroil",2,"04/09/01 00:00:00",2,178,"POR","$140K",,,38.419998,-9.2299995,,,,,,,,,,
241,"Colortex Budapest Grand Prix - Budapest",2,"04/16/01 00:00:00",2,179,"HUN","$110K",,,47.299999,19.049999,,,,,,,,,,
242,"Family Circle Cup - Charleston, South Carolina",2,"04/16/01 00:00:00",2,180,"USA","$1.2M",,,32.470001,-79.559998,,,,,,,,,,
243,"Croatian BOL Ladies Open - Bol",2,"04/30/01 00:00:00",2,182,"CRO","$170K",,,43.16,16.4,,,,,,,,,,
244,"Betty Barclay Cup - Hamburg",2,"04/30/01 00:00:00",2,181,"GER","$565K",,,53.330002,9.5900002,,,,,,,,,,
245,"EUROCARD Ladies German Open - Berlin",2,"05/07/01 00:00:00",3,183,"GER","$1.185M",,,52.290001,13.21,,,,,,,,,,
246,"Tennis Cup Vlaanderen Open - Antwerp",2,"05/14/01 00:00:00",2,185,"BEL","$110K",,,51.130001,4.25,,,,,,,,,,
247,"Italian Open - Rome",2,"05/14/01 00:00:00",3,186,"ITA","$1.2M",,,41.540001,12.29,,,,,,,,,,
248,"Open De Espana Villa De Madrid - Madrid",2,"05/21/01 00:00:00",2,187,"ESP","$170K",,,40.240002,-3.4100001,,,,,,,,,,
249,"Internationaux de Strasbourg - Strasbourg",2,"05/21/01 00:00:00",2,188,"FRA","$170K",,,48.349998,7.4499998,,,,,,,,,,
250,"French Open - Paris",2,"05/28/01 00:00:00",4,189,"FRA",,,,48.52,2.2,,,,,,,,,,
251,"DFS Classic - Birmingham",5,"06/11/01 00:00:00",2,190,"GBR","$170K",,,52.299999,-1.5,,,,,,,,,,
252,"Tashkent Open - Tashkent",1,"06/11/01 00:00:00",2,191,"UZB","$140K",,,41.200001,69.18,,,,,,,,,,
253,"The Britannic Asset Management Int'l Championships - Eastbourne",5,"06/18/01 00:00:00",2,192,"GBR","$565K",,,50.459999,0.17,,,,,,,,,,
254,"Heineken Trophy - 's-Hertogenbosch",5,"06/18/01 00:00:00",2,193,"NED","$170K",,,51.419998,5.1900001,,,,,,,,,,
255,"Wimbledon - London",5,"06/25/01 00:00:00",4,194,"GBR",,,,51.299999,-0.1,,,,,,,,,,
256,"Internazionali Femminili di Palermo - Palermo",2,"07/09/01 00:00:00",2,196,"ITA","$110K",,,38.07,13.22,,,,,,,,,,
257,"UNIQA Grand Prix - Vienna",2,"07/09/01 00:00:00",2,195,"AUT","$170K",,,48.130001,16.200001,,,,,,,,,,
258,"Sanex Trophy - Knokke-Heist",2,"07/16/01 00:00:00",2,197,"BEL","$150K",,,51.209999,3.1700001,,,,,,,,,,
259,"Grand Prix De S.A.R. La Princesse Lalla Meryem - Casablanca",2,"07/23/01 00:00:00",2,,"MAR","$110K",,,33.389999,-7.3499999,,,,,,,,,,
260,"Idea Prokom Open - Sopot",2,"07/23/01 00:00:00",2,198,"POL","$170K",,,54.279999,18.34,,,,,,,,,,
261,"Bank of the West Classic - Stanford, California",1,"07/23/01 00:00:00",2,199,"USA","$565K",,,37.25,-122.1,,,,,,,,,,
262,"PreCon Open - Basel",2,"07/30/01 00:00:00",2,,"SUI","$140K",,,47.330002,7.3499999,,,,,,,,,,
263,"Acura Classic - San Diego, California",1,"07/30/01 00:00:00",2,200,"USA","$750K",,,32.43,-117.09,,,,,,,,,,
264,"estyle.com Classic - Los Angeles, California",1,"08/06/01 00:00:00",2,201,"USA","$565K",,,34.029999,-118.15,,,,,,,,,,
265,"Rogers AT&T Cup - Toronto",1,"08/13/01 00:00:00",3,202,"CAN",,,,43.389999,-79.230003,,,,,,,,,,
266,"Pilot Pen Tennis - New Haven, Connecticut",1,"08/20/01 00:00:00",2,203,"USA","$565K",,,41.18,-72.559998,,,,,,,,,,
267,"U.S. Open - New York",1,"08/27/01 00:00:00",4,204,"USA",,,,40.43,-74,,,,,,,,,,
268,"Brasil Open - Bahia",1,"09/10/01 00:00:00",2,,"BRA","$625K",,,-12.59,-38.310001,,,,,,,,,,
269,"Big Island Championships - Waikoloa, Hawaii",1,"09/10/01 00:00:00",2,,"USA","$140K",,,20.459999,-156.2,,,,,,,,,,
270,"Bell Challenge - Quebec City",3,"09/17/01 00:00:00",2,216,"CAN","$170K",,,46.490002,-71.139999,,,,,,,,,,
271,"Toyota Princess Cup - Tokyo",1,"09/17/01 00:00:00",2,208,"JPN","$565K",,,35.419998,139.46001,,,,,,,,,,
272,"Wismilak International - Bali",1,"09/24/01 00:00:00",2,,"INA","$170K",,,-8.3699999,115.91,,,,,,,,,,
273,"Sparkassen Cup Int'l Grand Prix - Leipzig",4,"09/24/01 00:00:00",2,215,"GER","$565K",,,51.189999,12.2,,,,,,,,,,
274,"Ladies Kremlin Cup - Moscow",4,"10/01/01 00:00:00",2,214,"RUS","$1.185M",,,55.450001,37.349998,,,,,,,,,,
275,"AIG Japan Open Tennis Championships 2001 - Tokyo",1,"10/01/01 00:00:00",2,209,"JPN","$170K",,,35.419998,139.46001,,,,,,,,,,
276,"Porsche Tennis Grand Prix - Filderstadt",3,"10/08/01 00:00:00",2,207,"GER","$565K",,,48.419998,9.1499996,,,,,,,,,,
277,"Kiwi Open Shanghai - Shanghai",1,"10/08/01 00:00:00",2,212,"CHN","$140K",,,31.139999,121.28,,,,,,,,,,
278,"Eurotel Slovak Indoor - Bratislava",3,"10/15/01 00:00:00",2,213,"SVK","$110K",,,48.09,17.07,,,,,,,,,,
279,"Swisscom Challenge - Zurich",3,"10/15/01 00:00:00",2,210,"SUI","$1.185M",,,47.23,8.3199997,,,,,,,,,,
280,"Generali Ladies Linz - Linz",4,"10/22/01 00:00:00",2,211,"AUT","$565K",,,48.18,14.18,,,,,,,,,,
281,"Seat Open Luxembourg - Luxembourg",4,"10/22/01 00:00:00",2,206,"LUX","$170K",,,49.360001,6.0900002,,,,,,,,,,
282,"Sanex Championships - Munich",3,"10/29/01 00:00:00",3,219,"GER","$3M",,,48.080002,11.34,,,,,,,,,,
283,"Volvo Women's Open - Pattaya",1,"11/05/01 00:00:00",2,220,"THA","$110K",,,12.57,100.53,,,,,,,,,,
284,"ASB Bank Classic - Auckland",1,"01/01/02 00:00:00",2,221,"NZL","$140K",,,-36.52,174.46001,,,,,,,,,,
285,"Thalgo Australian Women's Hardcourts - Gold Coast",1,"01/01/02 00:00:00",2,222,"AUS","$170K",,,-27.58,153.25,,,,,,,,,,
286,"Canberra Women's Classic - Canberra",1,"01/07/02 00:00:00",2,223,"AUS","$110K",,,-35.169998,149.08,,,,,,,,,,
287,"ANZ Tasmanian International - Hobart",1,"01/07/02 00:00:00",2,224,"AUS","$110K",,,-42.529999,147.19,,,,,,,,,,
288,"adidas International - Sydney",1,"01/07/02 00:00:00",2,225,"AUS","$585K",,,-33.52,151.13,,,,,,,,,,
289,"Australian Open - Melbourne",1,"01/14/02 00:00:00",4,226,"AUS",,,,-37.490002,144.58,,,,,,,,,,
290,"Toray Pan Pacific Open - Tokyo",4,"01/28/02 00:00:00",2,227,"JPN","$1.224M",,,35.419998,139.46001,,,,,,,,,,
291,"Open Gaz de France - Paris",3,"02/04/02 00:00:00",2,228,"FRA","$585K",,,48.52,2.2,,,,,,,,,,
292,"Proximus Diamond Games - Antwerp",3,"02/11/02 00:00:00",2,246,"BEL","$585K",,,51.130001,4.25,,,,,,,,,,
293,"Qatar Total Finaelf Open - Doha",1,"02/11/02 00:00:00",2,229,"QAT","$170K",,,25.17,51.32,,,,,,,,,,
294,"Copa Colsanitas - Bogota",2,"02/18/02 00:00:00",2,231,"COL","$170K",,,4.3600001,-74.050003,,,,,,,,,,
295,"Dubai Duty Free Women's Open - Dubai",1,"02/18/02 00:00:00",2,232,"UAE","$585K",,,25.18,55.18,,,,,,,,,,
296,"Kroger St. Jude - Memphis, Tennessee",3,"02/18/02 00:00:00",2,233,"USA","$170K",,,35.09,-90.029999,,,,,,,,,,
297,"Abierto Mexicano Pegaso - Acapulco",2,"02/25/02 00:00:00",2,234,"MEX","$200K",,,16.51,-99.550003,,,,,,,,,,
298,"State Farm Women's Tennis Classic - Scottsdale, Arizona",1,"02/25/02 00:00:00",2,235,"USA","$585K",,,33.310001,-111.54,,,,,,,,,,
299,"Pacific Life Open - Indian Wells, California",1,"03/04/02 00:00:00",3,236,"USA","$2.1M",,,33.43,-116.18,,,,,,,,,,
300,"NASDAQ-100 Open - Miami, Florida",1,"03/18/02 00:00:00",3,237,"USA",,,,25.459999,-80.120003,,,,,,,,,,
301,"Porto Open - Porto",2,"04/01/02 00:00:00",2,238,"POR","$140K",,,41.110001,-8.3599997,,,,,,,,,,
302,"Sarasota Open - Sarasota, Florida",2,"04/01/02 00:00:00",2,,"USA","$140K",,,27.200001,-82.32,,,,,,,,,,
303,"Bausch & Lomb Championships - Amelia Island, Florida",2,"04/08/02 00:00:00",2,239,"USA","$585K",,,30.35,-81.269997,,,,,,,,,,
304,"Estoril Open - Estoril",2,"04/08/02 00:00:00",2,240,"POR","$140K",,,38.419998,-9.2299995,,,,,,,,,,
305,"Budapest Grand Prix - Budapest",2,"04/15/02 00:00:00",2,241,"HUN","$110K",,,47.299999,19.049999,,,,,,,,,,
306,"Family Circle Cup - Charleston, South Carolina",2,"04/15/02 00:00:00",2,242,"USA","$1.224M",,,32.470001,-79.559998,,,,,,,,,,
307,"Croatian Bol Ladies Open - Bol",2,"04/29/02 00:00:00",2,243,"CRO","$170K",,,43.16,16.4,,,,,,,,,,
308,"Betty Barclay Cup - Hamburg",2,"04/29/02 00:00:00",2,244,"GER","$585K",,,53.330002,9.5900002,,,,,,,,,,
309,"EUROCARD Ladies German Open - Berlin",2,"05/06/02 00:00:00",3,245,"GER","$1.224M",,,52.290001,13.21,,,,,,,,,,
310,"J&S Cup - Warsaw",2,"05/06/02 00:00:00",2,184,"POL","$170K",,,52.150002,21,,,,,,,,,,
311,"Tennis Masters Series - Rome",2,"05/13/02 00:00:00",3,247,"ITA","$1.224M",,,41.540001,12.29,,,,,,,,,,
312,"Open De Espana Villa De Madrid - Madrid",2,"05/20/02 00:00:00",2,248,"ESP","$170K",,,40.240002,-3.4100001,,,,,,,,,,
313,"Internationaux de Strasbourg - Strasbourg",2,"05/20/02 00:00:00",2,249,"FRA","$170K",,,48.349998,7.4499998,,,,,,,,,,
314,"French Open - Paris",2,"05/27/02 00:00:00",4,250,"FRA",,,,48.52,2.2,,,,,,,,,,
315,"DFS Classic - Birmingham",5,"06/10/02 00:00:00",2,251,"GBR","$170K",,,52.299999,-1.5,,,,,,,,,,
316,"Tashkent Open - Tashkent",1,"06/10/02 00:00:00",2,252,"UZB","$140K",,,41.200001,69.18,,,,,,,,,,
317,"WIEN ENERGIE Grand Prix - Vienna",2,"06/10/02 00:00:00",2,257,"AUT","$170K",,,48.130001,16.200001,,,,,,,,,,
318,"Britannic Asset Management Championships - Eastbourne",5,"06/17/02 00:00:00",2,253,"GBR","$585K",,,50.459999,0.17,,,,,,,,,,
319,"Ordina Open - 's-Hertogenbosch",5,"06/17/02 00:00:00",2,254,"NED","$170K",,,51.419998,5.1900001,,,,,,,,,,
320,"Wimbledon - London",5,"06/24/02 00:00:00",4,255,"GBR",,,,51.299999,-0.1,,,,,,,,,,
321,"French Community Championships - Brussels",2,"07/08/02 00:00:00",2,258,"BEL","$140K",,,50.5,4.1999998,,,,,,,,,,
322,"Grand Prix De S.A.R. La Princesse - Casablanca",2,"07/08/02 00:00:00",2,259,"MAR","$110K",,,33.389999,-7.3499999,,,,,,,,,,
323,"Internazionali Femminili di Tennis di Palermo - Palermo",2,"07/08/02 00:00:00",2,256,"ITA","$110K",,,38.07,13.22,,,,,,,,,,
324,"Idea Prokom Open - Sopot",2,"07/22/02 00:00:00",2,260,"POL","$300K",,,54.279999,18.34,,,,,,,,,,
325,"Bank of the West Classic - Stanford, California",1,"07/22/02 00:00:00",2,261,"USA","$585K",,,37.25,-122.1,,,,,,,,,,
326,"Acura Classic - San Diego, California",1,"07/29/02 00:00:00",2,263,"USA","$775K",,,32.43,-117.09,,,,,,,,,,
327,"Nordea Nordic Light Open - Helsinki",2,"08/05/02 00:00:00",2,,"FIN","$140K",,,60.099998,24.58,,,,,,,,,,
328,"JPMorgan Chase Open - Los Angeles, California",1,"08/05/02 00:00:00",2,264,"USA","$585K",,,34.029999,-118.15,,,,,,,,,,
329,"Coupe Rogers AT&T - Montreal",1,"08/12/02 00:00:00",3,265,"CAN","$1.224M",,,45.310001,-73.339996,,,,,,,,,,
330,"Pilot Pen Tennis - New Haven, Connecticut",1,"08/19/02 00:00:00",2,266,"USA","$585K",,,41.18,-72.559998,,,,,,,,,,
331,"U.S. Open - New York",1,"08/26/02 00:00:00",4,267,"USA",,,,40.43,-74,,,,,,,,,,
332,"Brasil Open - Bahia",1,"09/09/02 00:00:00",2,268,"BRA","$650K",,,-12.59,-38.310001,,,,,,,,,,
333,"SVW Polo Open - Shanghai",1,"09/09/02 00:00:00",2,277,"CHN","$140K",,,31.139999,121.28,,,,,,,,,,
334,"Big Island Championships - Waikoloa, Hawaii",1,"09/09/02 00:00:00",2,269,"USA","$140K",,,20.459999,-156.2,,,,,,,,,,
335,"Challenge Bell - Quebec City",3,"09/16/02 00:00:00",2,270,"CAN","$170K",,,46.490002,-71.139999,,,,,,,,,,
336,"Toyota Princess Cup - Tokyo",1,"09/16/02 00:00:00",2,271,"JPN","$585K",,,35.419998,139.46001,,,,,,,,,,
337,"Wismilak International - Bali",1,"09/23/02 00:00:00",2,272,"INA","$225K",,,-8.3699999,115.91,,,,,,,,,,
338,"Sparkassen Cup Int'l Damen Tennis Grand Prix - Leipzig",4,"09/23/02 00:00:00",2,273,"GER","$585K",,,51.189999,12.2,,,,,,,,,,
339,"Kremlin Cup - Moscow",4,"09/30/02 00:00:00",2,274,"RUS","$1.224M",,,55.450001,37.349998,,,,,,,,,,
340,"AIG Japan Open - Tokyo",1,"09/30/02 00:00:00",2,275,"JPN","$170K",,,35.419998,139.46001,,,,,,,,,,
341,"Porsche Tennis Grand Prix - Filderstadt",3,"10/07/02 00:00:00",2,276,"GER","$625K",,,48.419998,9.1499996,,,,,,,,,,
342,"VUB Open - Bratislava",3,"10/14/02 00:00:00",2,278,"SVK","$110K",,,48.09,17.07,,,,,,,,,,
343,"Swisscom Challenge - Zurich",3,"10/14/02 00:00:00",2,279,"SUI","$1.224M",,,47.23,8.3199997,,,,,,,,,,
344,"Generali Ladies Linz - Linz",4,"10/21/02 00:00:00",2,280,"AUT","$585K",,,48.18,14.18,,,,,,,,,,
345,"Seat Open Luxembourg - Luxembourg",4,"10/21/02 00:00:00",2,281,"LUX","$225K",,,49.360001,6.0900002,,,,,,,,,,
346,"WTA Championships - Los Angeles, California",3,"11/04/02 00:00:00",3,282,"USA","$3M",,,34.029999,-118.15,,,,,,,,,,
347,"Volvo Women's Open - Pattaya",1,"11/04/02 00:00:00",2,283,"THA","$110K",,,12.57,100.53,,,,,,,,,,
348,"Fed Cup, Group 1, QF, ARG-KOR 4-1",1,"03/01/97 00:00:00",5,,"KOR",,,,,,,,,,,,,,,
349,"Fed Cup, Group 1, QF, AUS-RSA 3-2",1,"03/01/97 00:00:00",5,,"RSA",,,,,,,,,,,,,,,
350,"Fed Cup, Group 1, QF, CRO-AUT 4-1",3,"03/01/97 00:00:00",5,,"CRO",,,,,,,,,,,,,,,
351,"Fed Cup, Group 1, QF, SUI-SVK 3-2",4,"03/01/97 00:00:00",5,,"SVK",,,,,,,,,,,,,,,
352,"Fed Cup, World Group, QF, BEL-ESP 5-0",3,"03/01/97 00:00:00",5,,"BEL",,,,,,,,,,,,,,,
353,"Fed Cup, World Group, QF, CZE-GER 3-2",3,"03/01/97 00:00:00",5,,"GER",,,,,,,,,,,,,,,
354,"Fed Cup, World Group, QF, FRA-JPN 4-1",3,"03/01/97 00:00:00",5,,"JPN",,,,,,,,,,,,,,,
355,"Fed Cup, World Group, QF, NED-USA 3-2",4,"03/01/97 00:00:00",5,,"NED",,,,,,,,,,,,,,,
356,"Fed Cup, World Group, QR, SUI-ARG 5-0",4,"07/12/97 00:00:00",5,,"SUI",,,,,,,,,,,,,,,
357,"Fed Cup, World Group, QR, ESP-AUS 3-2",1,"07/12/97 00:00:00",5,,"AUS",,,,,,,,,,,,,,,
358,"Fed Cup, World Group, QR, GER-CRO 3-2",4,"07/12/97 00:00:00",5,,"GER",,,,,,,,,,,,,,,
359,"Fed Cup, World Group, QR, USA-JPN 5-0",1,"07/12/97 00:00:00",5,,"USA",,,,,,,,,,,,,,,
360,"Fed Cup, World Group, SF, FRA-BEL 3-2",2,"07/12/97 00:00:00",5,,"FRA",,,,,,,,,,,,,,,
361,"Fed Cup, World Group, SF, NED-CZE 3-2",2,"07/12/97 00:00:00",5,,"CZE",,,,,,,,,,,,,,,
362,"Fed Cup, World Group, F, FRA-NED 4-1",4,"10/04/97 00:00:00",5,,"NED",,,,,,,,,,,,,,,
363,"Fed Cup, Group 1, QF, SVK-ARG 4-1",2,"04/18/98 00:00:00",5,,"ARG",,,,,,,,,,,,,,,
364,"Fed Cup, Group 1, QF, RUS-AUS 3-2",5,"04/18/98 00:00:00",5,,"AUS",,,,,,,,,,,,,,,
365,"Fed Cup, Group 1, QF, ITA-AUT 3-2",4,"04/18/98 00:00:00",5,,"ITA",,,,,,,,,,,,,,,
366,"Fed Cup, World Group, QF, FRA-BEL 3-2",3,"04/18/98 00:00:00",5,,"BEL",,,,,,,,,,,,,,,
367,"Fed Cup, World Group, QF, SUI-CZE 4-1",4,"04/18/98 00:00:00",5,,"CZE",,,,,,,,,,,,,,,
368,"Fed Cup, World Group, QF, ESP-GER 3-2",4,"04/18/98 00:00:00",5,,"GER",,,,,,,,,,,,,,,
369,"Fed Cup, World Group, QF, USA-NED 5-0",2,"04/18/98 00:00:00",5,,"USA",,,,,,,,,,,,,,,
370,"Fed Cup, Group 1, QF, CRO-JPN 4-1",2,"04/25/98 00:00:00",5,,"CRO",,,,,,,,,,,,,,,
371,"Fed Cup, World Group, QR, SVK-BEL 4-1",2,"07/25/98 00:00:00",5,,"SVK",,,,,,,,,,,,,,,
372,"Fed Cup, World Group, QR, CRO-NED 3-2",2,"07/25/98 00:00:00",5,,"CRO",,,,,,,,,,,,,,,
373,"Fed Cup, World Group, QR, ITA-CZE 4-1",2,"07/25/98 00:00:00",5,,"CZE",,,,,,,,,,,,,,,
374,"Fed Cup, World Group, QR, RUS-GER 4-1",3,"07/25/98 00:00:00",5,,"RUS",,,,,,,,,,,,,,,
375,"Fed Cup, World Group, SF, ESP-USA 3-2",2,"07/25/98 00:00:00",5,,"ESP",,,,,,,,,,,,,,,
376,"Fed Cup, World Group, SF, SUI-FRA 5-0",2,"07/25/98 00:00:00",5,,"SUI",,,,,,,,,,,,,,,
377,"Fed Cup, World Group, F, ESP-SUI 3-2",3,"09/19/98 00:00:00",5,,"SUI",,,,,,,,,,,,,,,
378,"Fed Cup, Group 1, QF, AUT-AUS 3-2",2,"04/17/99 00:00:00",5,,"AUT",,,,,,,,,,,,,,,
379,"Fed Cup, Group 1, QF, BEL-NED 5-0",4,"04/17/99 00:00:00",5,,"NED",,,,,,,,,,,,,,,
380,"Fed Cup, Group 1, QF, CZE-BLR 4-1",2,"04/17/99 00:00:00",5,,"BLR",,,,,,,,,,,,,,,
381,"Fed Cup, Group 1, QF, USA-CRO 5-0",2,"04/17/99 00:00:00",5,,"USA",,,,,,,,,,,,,,,
382,"Fed Cup, Group 1, QF, ITA-ESP 3-2",4,"04/17/99 00:00:00",5,,"ITA",,,,,,,,,,,,,,,
383,"Fed Cup, Group 1, QF, RUS-FRA 3-2",4,"04/17/99 00:00:00",5,,"RUS",,,,,,,,,,,,,,,
384,"Fed Cup, Group 1, QF, SVK-SUI 5-0",4,"04/17/99 00:00:00",5,,"SUI",,,,,,,,,,,,,,,
385,"Fed Cup, Group 1, QF, GER-JPN 3-2",2,"04/24/99 00:00:00",5,,"GER",,,,,,,,,,,,,,,
386,"Fed Cup, World Group, RR, AUS-ARG 3-0",1,"07/21/99 00:00:00",5,,"NED",,,,,,,,,,,,,,,
387,"Fed Cup, World Group, RR, BLR-SLO 3-0",1,"07/21/99 00:00:00",5,,"NED",,,,,,,,,,,,,,,
388,"Fed Cup, World Group, RR, NED-JPN 2-1",1,"07/21/99 00:00:00",5,,"NED",,,,,,,,,,,,,,,
389,"Fed Cup, World Group, RR, ROU-TPE 3-0",1,"07/21/99 00:00:00",5,,"NED",,,,,,,,,,,,,,,
390,"Fed Cup, World Group, RR, ARG-ROU 2-1",1,"07/22/99 00:00:00",5,,"NED",,,,,,,,,,,,,,,
391,"Fed Cup, World Group, RR, AUS-TPE 3-0",1,"07/22/99 00:00:00",5,,"NED",,,,,,,,,,,,,,,
392,"Fed Cup, World Group, RR, NED-BLR 3-0",1,"07/22/99 00:00:00",5,,"NED",,,,,,,,,,,,,,,
393,"Fed Cup, World Group, RR, JPN-SLO 2-1",1,"07/22/99 00:00:00",5,,"NED",,,,,,,,,,,,,,,
394,"Fed Cup, World Group, RR, ARG-TPE 3-0",1,"07/23/99 00:00:00",5,,"NED",,,,,,,,,,,,,,,
395,"Fed Cup, World Group, RR, AUS-ROU 2-1",1,"07/23/99 00:00:00",5,,"NED",,,,,,,,,,,,,,,
396,"Fed Cup, World Group, RR, BLR-JPN 2-0",1,"07/23/99 00:00:00",5,,"NED",,,,,,,,,,,,,,,
397,"Fed Cup, World Group, RR, SLO-NED 2-1",1,"07/23/99 00:00:00",5,,"NED",,,,,,,,,,,,,,,
398,"Fed Cup, World Group, RR, AUS-NED 2-0",1,"07/23/99 00:00:00",5,,"NED",,,,,,,,,,,,,,,
399,"Fed Cup, World Group, SF, USA-ITA 4-1",2,"07/24/99 00:00:00",5,,"ITA",,,,,,,,,,,,,,,
400,"Fed Cup, World Group, SF, RUS-SVK 3-2",2,"07/24/99 00:00:00",5,,"RUS",,,,,,,,,,,,,,,
401,"Fed Cup, World Group, F, USA-RUS 4-1",1,"09/18/99 00:00:00",5,,"USA",,,,,,,,,,,,,,,
402,"Fed Cup, World Group, RR, BEL-AUS 2-1",4,"04/27/00 00:00:00",5,,"RUS",,,,,,,,,,,,,,,
403,"Fed Cup, World Group, RR, CZE-AUT 2-1",3,"04/27/00 00:00:00",5,,"SVK",,,,,,,,,,,,,,,
404,"Fed Cup, World Group, RR, GER-CRO 2-1",2,"04/27/00 00:00:00",5,,"ITA",,,,,,,,,,,,,,,
