ID_P,TURNED_PRO,WEIGHT,HEIGHT,BIRTHPLACE,RESIDENCE,PLAYS,COACH,SITE,PAGE,TWITTER,FACEBOOK,INSTAGRAM,LAST_REVISED
57766,,,,,,,,,"http://www.atpworldtour.com/en/players/hiroki-yata/y09n/overview",,,,"01.01.2023"
57767,,,,,,,,,"http://www.atpworldtour.com/en/players/joaquin-espinoza/e0a7/overview",,,,"01.01.2023"
57769,"2019",75,183,"Rome, Italy","Latina, Italy","Left-Handed, Two-Handed Backhand","Giuseppe Fischetti",,"http://www.atpworldtour.com/en/players/giulio-zeppieri/z0a1/overview",,,"https://www.instagram.com/giulio_zeppo/","01.01.2023"
57770,,,,,,,,,"http://www.atpworldtour.com/en/players/achraf-nafaa/n0ai/overview",,,,"01.01.2023"
57771,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/sebastian-quiros/q029/overview",,,,"01.01.2023"
57772,,,,,,,,,"http://www.atpworldtour.com/en/players/benjamin-oconnell/o0a6/overview",,,,"01.01.2023"
57773,,,,,,,,,"http://www.atpworldtour.com/en/players/joshua-howard-tripp/h0be/overview",,,,"01.01.2023"
57896,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/hleb-maslau/m0cz/overview",,,,"01.01.2023"
57910,,,,,,,,,"http://www.atpworldtour.com/en/players/oliver-casey/c0c7/overview",,,,"01.01.2023"
57911,,83,188,"Australia",,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/corey-gaal/g0bx/overview",,,,"01.01.2023"
57913,,83,183,"Sydney",,"Left-Handed, Two-Handed Backhand","Adam Feeney",,"http://www.atpworldtour.com/en/players/blake-bayldon/b0nu/overview",,,,"01.01.2023"
57914,,80,183,"Sydney","Sydney, Australia","Right-Handed, Two-Handed Backhand","Adam Johnson",,"http://www.atpworldtour.com/en/players/connor-johnson/j0bb/overview",,,,"01.01.2023"
57917,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/gian-matias-di-natale/d0en/overview",,,,"01.01.2023"
57920,,,,,,,,,"http://www.atpworldtour.com/en/players/javier-gonzalez/g0gs/overview",,,,"01.01.2023"
57927,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/hector-neftali-irizarry/i09y/overview",,,,"01.01.2023"
57930,,,,,,,,,"http://www.atpworldtour.com/en/players/roberto-sandi/so71/overview",,,,"01.01.2023"
57933,,,,,,,,,"http://www.atpworldtour.com/en/players/matthew-summers/s0y7/overview",,,,"01.01.2023"
57938,,,,"Rabat, Morocco",,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/yassir-kilani/k0br/overview",,,,"01.01.2023"
57941,,,,,,,,,"http://www.atpworldtour.com/en/players/victor-putter/p0bu/overview",,,,"01.01.2023"
57942,,,,,,,,,"http://www.atpworldtour.com/en/players/jody-alan-claassen/c0hm/overview",,,,"01.01.2023"
57945,,85,185,"Riga, Latvia","Latvia","Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/martins-rocens/r0ct/overview",,,,"01.01.2023"
57948,,,,,,,,,"http://www.atpworldtour.com/en/players/maximiliano-roman-mayorga/r0dr/overview",,,,"01.01.2023"
57952,,,,,,,,,"http://www.atpworldtour.com/en/players/wassily-philip-leon-moritz/m0fm/overview",,,,"01.01.2023"
57956,,,,,,,,,"http://www.atpworldtour.com/en/players/shane-monroe/m0ec/overview",,,,"01.01.2023"
57963,,79,185,"Katonah",,"Right-Handed, Two-Handed Backhand","Randy Bloemendaal, Tripp Phillips",,"http://www.atpworldtour.com/en/players/mac-kiger/k0c9/overview",,,,"01.01.2023"
57966,,,,,,,,,"http://www.atpworldtour.com/en/players/tyler-schick/s0hk/overview",,,,"01.01.2023"
58000,,,,,,,,,"http://www.atpworldtour.com/en/players/masi-sarpola/s0eb/overview",,,,"01.01.2023"
58001,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/hermanni-tiainen/t0av/overview",,,,"01.01.2023"
58002,,,,,,,,,"http://www.atpworldtour.com/en/players/mikael-martikainen/m0d2/overview",,,,"01.01.2023"
58003,,,,,,,,,"http://www.atpworldtour.com/en/players/mateo-gomez/g0bz/overview",,,,"01.01.2023"
58004,,,,,,,,,"http://www.atpworldtour.com/en/players/demetris-azoides/a0c5/overview",,,,"01.01.2023"
58005,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/philip-henning/h0bf/overview",,,,"01.01.2023"
58006,,,,,,,,,"http://www.atpworldtour.com/en/players/altus-karsten/k0bs/overview",,,,"01.01.2023"
58023,,,,,,,,,"http://www.atpworldtour.com/en/players/tomas-descarrega/d0bk/overview",,,,"01.01.2023"
58062,,,,,,,,,"http://www.atpworldtour.com/en/players/alexander-georg-mandma/m0d0/overview",,,,"01.01.2023"
58148,,70,180,"Sydney","Sydney, Australia","Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/tom-evans/e0aq/overview",,,,"01.01.2023"
58149,"2021",72,178,"Sydney, Australia","Sydney, Australia","Right-Handed, Two-Handed Backhand","Mark Draper",,"http://www.atpworldtour.com/en/players/rinky-hijikata/h0bh/overview",,,"https://www.instagram.com/r1nky_23","01.01.2023"
58172,,,,,,,,,"http://www.atpworldtour.com/en/players/masood-eisa-beygi/e0b7/overview",,,,"01.01.2023"
58177,,,,,,,,,"http://www.atpworldtour.com/en/players/roman-postolka/p0dh/overview",,,,"01.01.2023"
58179,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/daniel-paty/p0cd/overview",,,,"01.01.2023"
58181,,,,,,,,,"http://www.atpworldtour.com/en/players/paul-sprengelmeijer/s0jm/overview",,,,"01.01.2023"
58322,,,,,,,,,"http://www.atpworldtour.com/en/players/javier-gonzalez-torres/g0c1/overview",,,,"01.01.2023"
58326,,88,188,"Prague",,"Right-Handed, Two-Handed Backhand","Petr Kralert",,"http://www.atpworldtour.com/en/players/jiri-jenicek/j0a9/overview",,,,"01.01.2023"
58327,"2017",74,183,"Beroun, Czech Republic","Czech Republic","Right-Handed, Two-Handed Backhand","Daniel Vacek","https://www.tomasmachac.com/","http://www.atpworldtour.com/en/players/tomas-machac/m0fh/overview",,"https://www.facebook.com/tomasmachacofficial/","https://instagram.com/tomas_machac","01.01.2023"
58344,,,,,,,,,"http://www.atpworldtour.com/en/players/nicolas-acevedo/a0ca/overview",,,,"01.01.2023"
58345,,,,,,,,,"http://www.atpworldtour.com/en/players/lingxi-zhao/z0a2/overview",,,,"01.01.2023"
58346,,,,,,,,,"http://www.atpworldtour.com/en/players/javier-andres-lopez-martinez/l0bd/overview",,,,"01.01.2023"
58347,,,,,,,,,"http://www.atpworldtour.com/en/players/ivan-mauricio-arevalo-baron/a0cc/overview",,,,"01.01.2023"
58432,,81,185,"Kiev",,"Right-Handed, Two-Handed Backhand","Vincenzo Carlone",,"http://www.atpworldtour.com/en/players/oleksandr-ovcharenko/o0be/overview",,,,"01.01.2023"
58433,"2018",81,185,"Ioannina, Greece","Athens, Greece","Right-Handed, Two-Handed Backhand","Vasileios Skorilas",,"http://www.atpworldtour.com/en/players/alexandros-skorilas/s0f7/overview",,,"https://www.instagram.com/skorilas_/","01.01.2023"
58435,,,,,,,,,"http://www.atpworldtour.com/en/players/joaquin-caballer/c0c3/overview",,,,"01.01.2023"
58441,,,,,,,,,"http://www.atpworldtour.com/en/players/fitriadi-m-rifqi/m0d4/overview",,,,"01.01.2023"
58443,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/akbar-hidayat/h0bj/overview",,,,"01.01.2023"
58456,,72,178,"Sao Paulo","Sao Paulo","Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/joao-marcos-nusdeo/n0b3/overview",,,,"01.01.2023"
58457,,,,,,,,,"http://www.atpworldtour.com/en/players/burak-can-yilmaz/y0ah/overview",,,,"01.01.2023"
58464,,,,,,,,,"http://www.atpworldtour.com/en/players/matthew-rodriguez/r0bx/overview",,,,"01.01.2023"
58591,,70,180,"Atlanta, GA","Atlanta, GA","Right-Handed, Two-Handed Backhand","Noel Wadawu",,"http://www.atpworldtour.com/en/players/garrett-johns/j0b5/overview",,,,"01.01.2023"
58597,,,,,,,,,"http://www.atpworldtour.com/en/players/albert-sprlak-puk/s0hi/overview",,,,"01.01.2023"
58600,,,,,,,,,"http://www.atpworldtour.com/en/players/tomas-krcma/k0ck/overview",,,,"01.01.2023"
58606,,77,180,"Lelystad","Dronten","Right-Handed, Two-Handed Backhand","Martin Bohm",,"http://www.atpworldtour.com/en/players/ryan-nijboer/n0b4/overview",,"https://www.facebook.com/ryannijboer99/","https://www.instagram.com/ryannijboer/","01.01.2023"
58609,,75,170,"Copiapo",,"Right-Handed, Two-Handed Backhand","Mario Soto Carmona",,"http://www.atpworldtour.com/en/players/matias-soto/s0ek/overview",,,,"01.01.2023"
58707,,,,,,,,,"http://www.atpworldtour.com/en/players/sebastian-medina/m0fp/overview",,,,"01.01.2023"
58710,,,,,,,,,"http://www.atpworldtour.com/en/players/johan-francisco-castillo-grullon/c0e3/overview",,,,"01.01.2023"
58716,,,,,,,,,"http://www.atpworldtour.com/en/players/tonkla-mulada/m0hn/overview",,,,"01.01.2023"
58717,,,,,,,,,"http://www.atpworldtour.com/en/players/palaphoom-kovapitukted/k0bu/overview",,,,"01.01.2023"
58723,"2018",73,185,"Montevideo, Uruguay","Montevideo, Uruguay","Left-Handed, Two-Handed Backhand","Enrique Perez Cassarino",,"http://www.atpworldtour.com/en/players/franco-roncadelli/r0bt/overview","https://twitter.com/froncadelli/",,"https://www.instagram.com/froncadelli/","01.01.2023"
58725,,,,,,,,,"http://www.atpworldtour.com/en/players/rafael-e-grovas/g0c7/overview",,,,"01.01.2023"
58726,,73,178,"Tekirdag",,"Left-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/yanki-erel/e0aa/overview",,,,"01.01.2023"
58727,,,,,,,,,"http://www.atpworldtour.com/en/players/alejandro-rodriguez-vidal/r0bz/overview",,,,"01.01.2023"
58811,,,,,,,,,"http://www.atpworldtour.com/en/players/humberto-lobo-guerra/l0bt/overview",,,,"01.01.2023"
58868,,,,,,,,,"http://www.atpworldtour.com/en/players/alexander-blasco/b0cz/overview",,,,"01.01.2023"
58869,,,,,,,,,"http://www.atpworldtour.com/en/players/joanick-pattoua/p0bz/overview",,,,"01.01.2023"
58988,,,,,,,,,"http://www.atpworldtour.com/en/players/jimmy-yang/y0at/overview",,,,"01.01.2023"
58990,,,,,,,,,"http://www.atpworldtour.com/en/players/nico-hornitschek/h0gl/overview",,,,"01.01.2023"
58991,,,,,,,,,"http://www.atpworldtour.com/en/players/hamza-ben-yaacoub/b0ip/overview",,,,"01.01.2023"
58999,,82,188,"Steilacoom, Washington",,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/noah-schachter/s0jb/overview",,,,"01.01.2023"
59002,,,,,,,,,"http://www.atpworldtour.com/en/players/chenhe-li/l0d4/overview",,,,"01.01.2023"
59003,,82,198,"Omaha","Boca Raton, Florida","Left-Handed, Two-Handed Backhand","Ralph Brown",,"http://www.atpworldtour.com/en/players/preston-brown/b0g6/overview",,,,"01.01.2023"
59010,,,,,,,,,"https://www.atpworldtour.com/en/players/raphael-loukas/l0bj/overview",,,,"01.01.2023"
59024,,,,,,,,,"http://www.atpworldtour.com/en/players/eduard-simo-durall/s0eu/overview",,,,"01.01.2023"
59025,,75,178,"Boston","Boston","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/david-argasinski/a0ce/overview",,,,"01.01.2023"
59092,,80,191,"Villeneuve saint Georges",,"Right-Handed, Two-Handed Backhand","Marc Michaudel",,"http://www.atpworldtour.com/en/players/titouan-droguet/d0dw/overview",,,,"01.01.2023"
59097,,,,,,,,,"http://www.atpworldtour.com/en/players/raphael-lambling/l0de/overview",,,,"01.01.2023"
59100,,,,,,,,,"http://www.atpworldtour.com/en/players/oscar-galimardanov/g0h1/overview",,,,"01.01.2023"
59109,,,,,,,,,"http://www.atpworldtour.com/en/players/joan-borras/b0gh/overview",,,,"01.01.2023"
59132,,,,,,,,,"http://www.atpworldtour.com/en/players/janmagnus-johnson/j0bf/overview",,,,"01.01.2023"
59135,,,,,,,,,"http://www.atpworldtour.com/en/players/alfredo-casso/c0h1/overview",,,,"01.01.2023"
59139,,,,,,,,,"http://www.atpworldtour.com/en/players/milledge-cossu/c0gn/overview",,,,"01.01.2023"
59140,,,,,,,,,"http://www.atpworldtour.com/en/players/yeudy-villar/v0d9/overview",,,,"01.01.2023"
59143,,,,,,,,,"http://www.atpworldtour.com/en/players/jake-hersey/h0bi/overview",,,,"01.01.2023"
59144,,,,,,,,,"http://www.atpworldtour.com/en/players/harry-butler/b0d1/overview",,,,"01.01.2023"
59149,,,,,,,,,"http://www.atpworldtour.com/en/players/barney-fitzpatrick/f0b4/overview",,,,"01.01.2023"
59152,,68,173,"Toulouse",,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/aaron-cohen/c0hf/overview",,,,"01.01.2023"
59163,,80,185,"Moscow, Russia","Moscow, Russia","Right-Handed, Two-Handed Backhand","Andrey Chesnokov",,"http://www.atpworldtour.com/en/players/alexey-zakharov/z0ab/overview",,,"https://www.instagram.com/zakharovalexey","01.01.2023"
59164,,,,,,,,,"http://www.atpworldtour.com/en/players/len-schouten/s0i8/overview",,,,"01.01.2023"
59165,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/nikolay-vylegzhanin/v0bd/overview",,,,"01.01.2023"
59166,,70,180,"Haarlem","Hoofddorp, The Netherlands","Right-Handed, Two-Handed Backhand","Bas Coulier",,"http://www.atpworldtour.com/en/players/jesper-de-jong/d0c1/overview",,,"https://www.instagram.com/jesper.dejongg","01.01.2023"
59169,,,,,,,,,"http://www.atpworldtour.com/en/players/andre-ilagan/i0a0/overview",,,,"01.01.2023"
59238,,,,,,,,,"http://www.atpworldtour.com/en/players/ilgiz-valiev/v0cd/overview",,,,"01.01.2023"
59239,,,,,,,,,"http://www.atpworldtour.com/en/players/timur-maulenov/m0d8/overview",,,,"01.01.2023"
59241,,,,,,,,,"http://www.atpworldtour.com/en/players/michal-lusovsky/l0bw/overview",,,,"01.01.2023"
59244,,,,,,,,,"http://www.atpworldtour.com/en/players/hugo-bron/b0h8/overview",,,,"01.01.2023"
59246,,72,178,"Grenoble","Meylan","Right-Handed, Two-Handed Backhand","Le Cras Gaetan",,"http://www.atpworldtour.com/en/players/emilien-voisin/v0ci/overview",,,,"01.01.2023"
59260,,,,,,,,,"http://www.atpworldtour.com/en/players/ryan-goetz/g0cp/overview",,,,"01.01.2023"
59261,,,,,,,,,"http://www.atpworldtour.com/en/players/joseph-corse/c0n1/overview",,,,"01.01.2023"
59354,,,,,,,,,"http://www.atpworldtour.com/en/players/bulat-galiev/g0dt/overview",,,,"01.01.2023"
59355,,,,,,,,,"http://www.atpworldtour.com/en/players/emile-hudd/h0ek/overview",,,,"01.01.2023"
59356,,86,185,"New York",,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/anton-matusevich/m0fa/overview",,,,"01.01.2023"
59359,,,,,,,,,"http://www.atpworldtour.com/en/players/francesco-liucci/l0c9/overview",,,,"01.01.2023"
59402,,,,,,,,,"http://www.atpworldtour.com/en/players/javier-vazquez-bennassar/v0bb/overview",,,,"01.01.2023"
59423,,,,,,"Left-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/arthur-weber/w0a4/overview",,,,"01.01.2023"
59443,,,,,,,,,"http://www.atpworldtour.com/en/players/hamish-stewart/s0ex/overview",,,,"01.01.2023"
59487,,86,180,"New York",,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/luca-staeheli/s0h1/overview",,,,"01.01.2023"
59488,,,,,,,,,"http://www.atpworldtour.com/en/players/jonas-schaer/s0i2/overview",,,,"01.01.2023"
59489,,,,,,,,,"http://www.atpworldtour.com/en/players/arthur-neuhaus/n0ea/overview",,,,"01.01.2023"
59490,,,,,,,,,"http://www.atpworldtour.com/en/players/maximilian-gatev/g0cx/overview",,,,"01.01.2023"
59491,,80,188,"Rheinfelden",,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/yannik-steinegger/s0gu/overview",,,,"01.01.2023"
59499,,77,185,"Santiago",,"Right-Handed, One-Handed Backhand","PamShot Academy",,"http://www.atpworldtour.com/en/players/diego-fernandez-flores/f0c4/overview",,,,"01.01.2023"
59508,,,,,,,,,"http://www.atpworldtour.com/en/players/brandon-stringfellow/s0ey/overview",,,,"01.01.2023"
59588,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/kartik-sharma/s0f0/overview",,,,"01.01.2023"
59589,,,,,,,,,"http://www.atpworldtour.com/en/players/shamirul-shahril-mohd-adam-das/m0h7/overview",,,,"01.01.2023"
59591,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/ishaque-eqbal/e0ab/overview",,,,"01.01.2023"
59594,,,,,,,,,"http://www.atpworldtour.com/en/players/alvaro-alcaraz-garfia/a0fn/overview",,,,"01.01.2023"
59598,,,,,,,,,"http://www.atpworldtour.com/en/players/edward-hubner/h0d3/overview",,,,"01.01.2023"
59599,,88,196,"Moscow, Russia","Miami, FL, USA","Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/denis-semenikhin/s0fj/overview",,,,"01.01.2023"
59603,,,,,,,,,"http://www.atpworldtour.com/en/players/drew-baird/b0hc/overview",,,,"01.01.2023"
59604,,,,,,,,,"http://www.atpworldtour.com/en/players/stefan-leustian/l0ew/overview",,,,"01.01.2023"
59605,,,,,,,,,"http://www.atpworldtour.com/en/players/paul-barretto/b0dh/overview",,,,"01.01.2023"
59614,,,,,,,,,"http://www.atpworldtour.com/en/players/sota-fujii/f0b5/overview",,,,"01.01.2023"
59616,,,,,,,,,"http://www.atpworldtour.com/en/players/jorge-olaya/o0a7/overview",,,,"01.01.2023"
59646,,69,183,"Jorhat",,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/parikshit-somani/s0f1/overview",,,"https://www.instagram.com/parikshit.somani/","01.01.2023"
59647,,,,,,,,,"http://www.atpworldtour.com/en/players/mohammed-iftikhar-sheikh/s0f3/overview",,,,"01.01.2023"
59723,,,,,,,,,"http://www.atpworldtour.com/en/players/jorge-plans/p0e2/overview",,,,"01.01.2023"
59725,,,,,,,,,"http://www.atpworldtour.com/en/players/giuseppe-sicolo/s0k5/overview",,,,"01.01.2023"
59739,,,,,,,,,"http://www.atpworldtour.com/en/players/gustavo-teisen-pereira/t0b5/overview",,,,"01.01.2023"
59762,,72,180,"Roubaix",,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/cyril-vandermeersch/v0bc/overview",,,,"01.01.2023"
59826,,,,,,,,,"http://www.atpworldtour.com/en/players/mattia-bernardi/b0f9/overview",,,,"01.01.2023"
59827,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/douglas-geiwald/g248/overview",,,,"01.01.2023"
59828,,,,,,,,,"http://www.atpworldtour.com/en/players/marcus-kallioniemi/k0f0/overview",,,,"01.01.2023"
59829,,,,,,,,,"http://www.atpworldtour.com/en/players/quin-verstegen/v0dn/overview",,,,"01.01.2023"
59830,,,,,,,,,"http://www.atpworldtour.com/en/players/nick-michielssen/m0ei/overview",,,,"01.01.2023"
59834,,,,,,,,,"http://www.atpworldtour.com/en/players/guido-marson/m0e6/overview",,,,"01.01.2023"
59835,,,,,,,,,"http://www.atpworldtour.com/en/players/dax-donders/d0c2/overview",,,,"01.01.2023"
59841,,83,185,"Paris (France)",,"Left-Handed, Two-Handed Backhand","Gary Lugassy, Eduardo Rodrigues, Fred Gil",,"http://www.atpworldtour.com/en/players/valentin-de-carvalho/d0ce/overview",,,,"01.01.2023"
59846,,,,,,,,,"http://www.atpworldtour.com/en/players/tomas-luis/l0cu/overview",,,,"01.01.2023"
59850,,,,,,,,,"http://www.atpworldtour.com/en/players/nikola-slavic/s0kg/overview",,,,"01.01.2023"
59968,,,,,,,,,"http://www.atpworldtour.com/en/players/greg-polmans/p0cq/overview",,,,"01.01.2023"
59969,,,,,,,,,"http://www.atpworldtour.com/en/players/aurel-ciocanu/c0ml/overview",,,,"01.01.2023"
59970,,,,,,,,,"http://www.atpworldtour.com/en/players/kamen-damov/d0f2/overview",,,,"01.01.2023"
59971,,,,,,,,,"http://www.atpworldtour.com/en/players/nick-lagaev/l0cd/overview",,,,"01.01.2023"
59973,,,,,,,,,"http://www.atpworldtour.com/en/players/matic-zaplotnik/z0ah/overview",,,,"01.01.2023"
59976,,,,,,,,,"http://www.atpworldtour.com/en/players/marin-jurkovic/j0ae/overview",,,,"01.01.2023"
59990,,,,,,,,,"http://www.atpworldtour.com/en/players/ryusuke-horiuchi/h0bp/overview",,,,"01.01.2023"
59993,,72,175,"Yamagata","Tokyo","Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/takuya-kumasaka/k0de/overview",,,,"01.01.2023"
59994,,,,,,,,,"http://www.atpworldtour.com/en/players/keigo-shimizu/s0fn/overview",,,,"01.01.2023"
59995,,,,,,,,,"http://www.atpworldtour.com/en/players/ryohei-tagata/t0cl/overview",,,,"01.01.2023"
59996,,,,,,,,,"http://www.atpworldtour.com/en/players/hayato-kudo/k0er/overview",,,,"01.01.2023"
60015,,,,,,,,,"http://www.atpworldtour.com/en/players/takashi-yasugami/y09s/overview",,,,"01.01.2023"
60029,,,,,,,,,"http://www.atpworldtour.com/en/players/leandros-misdrahis/m0dg/overview",,,,"01.01.2023"
60064,,,,,,,,,"http://www.atpworldtour.com/en/players/nicolas-rousset/r0c3/overview",,,,"01.01.2023"
60104,,77,175,"Tokyo",,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/taketo-takamisawa/t0ba/overview",,,,"01.01.2023"
60137,,,,,,,,,"http://www.atpworldtour.com/en/players/filip-maric/m0dk/overview",,,,"01.01.2023"
60139,,82,180,"Senlis",,"Right-Handed, One-Handed Backhand",,,"http://www.atpworldtour.com/en/players/lilian-marmousez/m0gy/overview",,,,"01.01.2023"
60140,"2020",78,178,"Metz, France","Marly, France","Right-Handed, Two-Handed Backhand","Thierry Tulasne",,"http://www.atpworldtour.com/en/players/harold-mayot/m0g4/overview",,,,"01.01.2023"
