id_p,tm,tmw,tml,aces,df,fs,wfs,wss,bps,bpw,fsp,fssp
77834,2,1,1,2,7,52,61,49,57,14,0,0
77835,16,9,7,18,45,65,64,46,50,46,0,0
77868,26,13,13,56,98,69,63,45,58,36,0,0
77870,1,0,1,0,6,46,53,23,30,100,0,0
77871,3,1,2,4,8,60,64,37,52,71,0,0
77872,8,4,4,31,34,56,71,46,62,51,0,0
77875,2,0,2,0,5,66,53,37,43,0,0,0
78049,29,15,14,37,46,62,65,50,55,43,0,0
78051,2,1,1,4,9,61,59,47,63,46,0,0
78057,1,0,1,11,6,54,81,59,50,22,0,0
78188,1,0,1,3,5,59,52,36,50,100,0,0
78280,2,1,1,2,8,69,63,33,42,22,0,0
78282,14,7,7,20,33,75,63,45,58,50,0,0
78332,1,0,1,0,5,51,47,22,16,0,0,0
78479,3,0,3,2,5,54,50,40,44,100,0,0
78489,1,0,1,0,1,85,50,30,33,66,0,0
78490,15,9,6,42,20,70,64,53,65,43,0,0
78634,10,5,5,9,38,70,58,33,45,56,0,0
78638,8,1,7,7,11,69,58,43,51,40,0,0
78641,3,1,2,9,13,61,60,53,63,28,0,0
78642,13,6,7,40,36,64,67,49,63,45,0,0
78643,9,2,7,27,37,55,65,46,56,40,0,0
78647,9,5,4,12,19,58,63,48,47,48,0,0
78781,4,3,1,5,2,68,64,52,63,48,0,0
78783,2,0,2,1,4,70,57,42,53,28,0,0
78786,1,0,1,4,7,46,50,50,55,33,0,0
78789,9,4,5,13,19,70,64,44,50,53,0,0
78791,4,2,2,13,11,61,67,44,53,52,0,0
78932,3,1,2,8,7,61,58,44,59,35,0,0
78937,1,0,1,5,1,66,38,47,33,100,0,0
78939,22,4,18,14,72,68,54,39,53,37,0,0
79061,13,7,6,12,16,74,63,50,60,34,0,0
79068,2,1,1,5,4,69,68,44,66,47,0,0
79105,25,8,17,48,72,61,64,50,58,31,0,0
79108,26,6,20,3,231,61,58,31,41,47,0,0
79244,1,0,1,2,3,51,33,23,0,100,0,0
79286,11,5,6,3,14,76,60,53,53,44,0,0
79305,4,1,3,8,14,56,61,46,58,52,0,0
79439,1,0,1,0,1,61,50,46,66,28,0,0
79440,19,8,11,92,49,66,67,47,56,35,0,0
79441,15,7,8,88,53,61,68,48,58,38,0,0
79683,20,12,8,76,34,68,69,58,64,42,0,0
79688,19,11,8,56,35,64,66,52,64,48,0,0
80018,47,21,26,71,88,67,61,47,55,41,0,0
80023,9,5,4,29,18,62,72,49,65,35,0,0
80024,2,0,2,0,3,61,30,52,52,100,0,0
80182,3,1,2,10,9,61,66,47,56,43,0,0
80195,6,2,4,21,14,60,67,53,51,37,0,0
80199,30,13,17,73,100,59,63,42,53,44,0,0
80211,4,1,3,3,9,61,52,46,46,53,0,0
80213,1,0,1,1,1,68,58,43,0,0,0,0
80216,1,0,1,8,5,52,63,33,55,0,0,0
80217,2,0,2,0,1,66,49,24,41,12,0,0
80220,10,4,6,34,28,56,69,45,60,35,0,0
80221,2,1,1,0,8,75,60,52,61,21,0,0
80390,4,0,4,8,19,66,57,44,47,34,0,0
80399,3,1,2,2,9,56,57,34,41,35,0,0
80497,4,2,2,1,8,66,57,49,48,44,0,0
80639,26,10,16,30,73,58,61,49,54,38,0,0
80640,10,4,6,54,21,61,65,45,63,35,0,0
80641,31,9,22,47,64,57,61,45,54,44,0,0
80647,14,2,12,24,42,61,55,42,50,34,0,0
80652,34,15,19,170,94,61,68,48,58,35,0,0
80777,8,3,5,5,26,66,65,39,53,53,0,0
80789,3,0,3,3,16,57,60,31,42,0,0,0
80922,21,10,11,100,42,74,66,53,61,34,0,0
80926,2,0,2,3,3,67,57,35,50,58,0,0
80933,9,6,3,9,26,57,64,51,57,51,0,0
80942,10,2,8,33,36,61,63,42,51,42,0,0
80943,23,4,19,35,131,65,59,38,55,40,0,0
80946,1,0,1,8,4,50,73,48,83,40,0,0
80955,4,1,3,5,15,54,50,35,47,55,0,0
80958,23,6,17,13,38,65,52,45,51,56,0,0
80962,28,13,15,27,105,62,58,46,49,46,0,0
81008,2,0,2,5,8,58,59,36,40,50,0,0
81146,9,2,7,16,32,56,59,42,56,52,0,0
81151,1,0,1,0,2,75,36,0,33,33,0,0
81153,13,8,5,49,37,64,72,44,55,46,0,0
81185,3,1,2,5,6,56,65,40,66,33,0,0
81187,1,0,1,1,3,41,68,34,20,0,0,0
81349,2,0,2,4,9,51,63,40,56,33,0,0
81366,1,0,1,0,3,70,51,42,20,100,0,0
81378,17,8,9,11,57,59,61,46,45,42,0,0
81412,19,10,9,76,36,64,65,50,55,41,0,0
81420,16,6,10,23,43,62,57,46,50,40,0,0
81599,3,1,2,10,12,52,70,40,43,28,0,0
81605,21,9,12,14,59,60,62,47,55,44,0,0
81608,2,0,2,5,6,70,50,55,68,33,0,0
81610,4,2,2,3,8,64,72,50,42,55,0,0
81638,15,5,10,19,43,67,62,44,48,49,0,0
81645,20,8,12,30,67,64,60,47,53,42,0,0
81781,40,21,19,103,80,62,65,51,51,48,0,0
81782,1,0,1,6,6,57,66,46,72,75,0,0
81783,29,14,15,44,66,67,61,46,55,41,0,0
81809,25,8,17,39,112,62,63,43,52,49,0,0
81810,14,7,7,92,39,61,67,46,55,52,0,0
81817,32,15,17,85,166,61,63,48,58,54,0,0
81955,6,3,3,6,21,64,60,43,58,39,0,0
81961,14,3,11,28,68,54,63,40,52,32,0,0
81993,6,1,5,28,20,56,69,37,33,34,0,0
81994,16,6,10,48,81,53,69,48,47,51,0,0
81997,1,0,1,0,3,61,66,41,66,0,0,0
82116,7,2,5,64,25,61,76,52,60,30,0,0
82239,2,0,2,5,6,58,47,32,21,50,0,0
82245,29,12,17,56,102,60,66,48,53,37,0,0
82261,3,1,2,0,9,69,54,47,48,34,0,0
82282,17,9,8,61,36,67,64,53,65,40,0,0
82342,3,1,2,33,12,56,79,48,50,53,0,0
82346,1,0,1,1,4,49,59,44,50,25,0,0
82369,10,4,6,4,51,62,57,37,51,44,0,0
82486,1,0,1,3,6,54,56,36,50,0,0,0
82489,4,0,4,0,26,56,50,31,52,30,0,0
82490,9,7,2,44,30,58,73,52,65,49,0,0
82587,6,3,3,5,15,55,62,43,50,50,0,0
82589,6,0,6,2,21,59,44,37,36,46,0,0
82601,3,0,3,0,6,60,51,46,44,33,0,0
82604,10,0,10,20,49,54,59,35,50,18,0,0
82698,7,2,5,20,23,53,64,48,55,41,0,0
82712,3,1,2,0,19,52,43,37,48,38,0,0
82722,8,3,5,20,48,57,59,44,50,32,0,0
82724,3,1,2,1,9,62,50,41,46,47,0,0
82975,7,3,4,15,31,60,68,41,41,36,0,0
82984,22,8,14,104,95,60,71,45,58,40,0,0
83034,2,0,2,1,8,61,41,39,47,66,0,0
83128,1,0,1,1,4,68,43,57,54,33,0,0
83139,4,0,4,3,21,56,37,26,26,0,0,0
83151,4,0,4,10,10,58,51,44,40,0,0,0
83192,1,0,1,1,3,62,76,32,75,42,0,0
83222,37,16,21,45,94,61,64,47,56,38,0,0
83308,13,6,7,23,41,62,66,45,59,40,0,0
83309,2,0,2,2,6,58,44,35,28,60,0,0
83310,23,13,10,79,98,59,66,44,53,51,0,0
83313,2,1,1,3,7,67,56,50,69,33,0,0
83316,18,9,9,140,53,59,73,60,66,25,0,0
83338,16,6,10,55,49,61,63,45,58,43,0,0
83424,9,3,6,15,17,59,60,47,51,40,0,0
83427,3,2,1,3,0,72,66,54,70,56,0,0
83428,8,3,5,21,25,60,62,47,41,42,0,0
83433,1,0,1,3,7,65,60,45,40,50,0,0
83520,53,25,28,68,181,62,62,46,57,44,0,0
83521,17,11,6,60,62,63,71,46,60,57,0,0
83523,3,1,2,6,16,67,63,37,60,46,0,0
83524,13,3,10,16,38,63,57,43,50,36,0,0
83535,1,0,1,0,7,72,72,22,60,25,0,0
83544,4,1,3,12,5,69,60,52,47,33,0,0
83552,7,3,4,11,10,60,59,56,59,40,0,0
83553,22,7,15,71,95,61,64,44,52,47,0,0
83676,2,0,2,3,9,58,48,34,47,0,0,0
83678,29,15,14,116,47,69,68,52,60,42,0,0
83697,22,11,11,70,64,61,67,47,50,39,0,0
83699,39,18,21,80,70,61,64,47,55,49,0,0
83700,14,3,11,12,17,65,57,47,50,44,0,0
83701,2,1,1,2,6,62,51,50,30,60,0,0
83789,4,2,2,10,15,56,64,45,50,57,0,0
83790,15,8,7,26,18,66,63,48,63,47,0,0
83792,1,0,1,0,12,42,53,42,64,33,0,0
83816,31,17,14,42,34,62,63,53,55,49,0,0
83818,2,0,2,1,9,42,24,28,15,0,0,0
83894,10,3,7,31,27,57,66,46,47,33,0,0
83897,1,0,1,3,5,64,62,38,73,66,0,0
83910,4,0,4,0,13,48,53,31,39,20,0,0
83923,11,4,7,8,31,68,60,50,56,43,0,0
83924,11,3,8,20,44,62,59,40,57,39,0,0
83925,8,1,7,20,22,68,59,41,50,50,0,0
83928,6,2,4,9,14,65,61,46,41,50,0,0
83936,8,4,4,58,37,58,69,42,51,43,0,0
84038,8,3,5,9,29,56,59,45,53,45,0,0
84039,1,0,1,2,0,76,63,40,57,0,0,0
84040,23,13,10,93,45,63,66,46,55,45,0,0
84043,10,2,8,43,40,55,72,44,64,27,0,0
84045,18,9,9,73,48,55,68,45,60,49,0,0
84046,1,0,1,0,4,52,64,38,33,0,0,0
84049,8,3,5,26,46,66,65,38,59,53,0,0
84063,6,1,5,16,6,68,60,54,64,33,0,0
84067,5,2,3,8,25,54,68,39,50,45,0,0
84069,20,3,17,79,41,58,61,40,48,40,0,0
84073,1,0,1,0,2,71,10,25,25,0,0,0
84196,13,6,7,23,33,57,58,49,56,46,0,0
84226,34,10,24,129,90,64,67,44,61,43,0,0
84229,1,0,1,4,5,49,67,37,50,66,0,0
84230,26,10,16,116,87,59,68,43,56,45,0,0
84234,11,4,7,23,40,55,63,49,60,45,0,0
84238,12,3,9,36,32,66,64,46,54,44,0,0
84239,14,4,10,29,49,64,60,42,50,44,0,0
84301,2,0,2,3,12,40,63,28,28,0,0,0
84304,1,0,1,0,1,58,35,40,71,0,0,0
84352,26,10,16,150,76,61,66,46,44,44,0,0
84364,1,0,1,0,3,67,47,42,44,0,0,0
84365,2,0,2,2,4,65,53,45,55,40,0,0
84367,17,2,15,14,72,62,57,33,46,39,0,0
84372,5,1,4,4,12,58,58,43,41,35,0,0
84375,5,1,4,1,7,67,47,44,56,27,0,0
84378,3,0,3,14,16,63,66,45,57,27,0,0
84553,26,16,10,57,75,61,66,47,56,41,0,0
84558,10,3,7,17,31,59,66,42,41,43,0,0
84559,36,20,16,48,92,62,62,48,53,43,0,0
84604,34,16,18,44,72,59,65,48,55,45,0,0
84776,1,0,1,1,3,58,59,47,55,33,0,0
84777,1,0,1,3,3,66,56,35,25,50,0,0
84849,26,15,11,151,93,62,70,49,64,44,0,0
84941,52,20,32,85,140,64,58,43,47,46,0,0
84946,31,7,24,110,118,56,64,46,54,38,0,0
84947,16,5,11,39,53,53,60,44,48,35,0,0
84948,38,17,21,78,114,57,65,50,56,43,0,0
85002,18,5,13,7,31,72,54,37,40,43,0,0
85010,1,0,1,0,3,81,59,45,25,0,0,0
85012,35,14,21,83,66,65,63,44,57,43,0,0
85015,1,0,1,1,4,46,53,5,0,0,0,0
85021,10,2,8,18,41,55,64,43,59,37,0,0
85051,1,0,1,0,3,59,42,27,40,33,0,0
85076,5,2,3,23,23,51,67,43,47,50,0,0
85078,3,1,2,8,12,66,62,46,59,61,0,0
85140,6,0,6,9,48,59,56,33,55,27,0,0
85145,28,10,18,11,81,78,54,45,51,49,0,0
85147,7,1,6,0,31,72,54,28,44,50,0,0
85150,2,0,2,3,6,53,51,39,52,33,0,0
85171,1,0,1,0,1,65,36,38,0,0,0,0
85189,7,3,4,14,18,70,63,40,52,45,0,0
85193,47,18,29,105,188,63,63,46,52,44,0,0
85195,22,9,13,2,113,64,58,43,49,45,0,0
85198,44,25,19,179,117,53,71,49,54,40,0,0
85202,3,2,1,7,8,55,75,63,14,34,0,0
85204,7,2,5,9,26,48,61,46,45,42,0,0
85208,2,1,1,7,15,57,68,39,50,43,0,0
85214,53,27,26,56,96,66,62,46,50,44,0,0
85217,2,1,1,3,3,67,60,50,22,30,0,0
85218,15,4,11,49,28,65,62,42,53,52,0,0
85219,1,0,1,2,4,54,56,40,16,100,0,0
85254,5,2,3,24,10,63,65,54,67,34,0,0
85282,38,20,18,40,135,67,59,44,55,49,0,0
85325,4,1,3,3,11,75,50,42,53,34,0,0
85326,15,10,5,77,45,63,72,53,62,49,0,0
85363,11,4,7,4,48,69,55,42,45,50,0,0
85367,6,2,4,11,13,71,64,51,51,43,0,0
85403,14,4,10,18,39,62,60,45,50,45,0,0
85410,8,2,6,1,38,63,57,35,46,30,0,0
85412,4,0,4,6,2,71,52,48,55,23,0,0
85414,14,6,8,15,39,65,60,45,47,44,0,0
85416,3,1,2,3,9,66,67,55,60,37,0,0
85418,7,3,4,3,29,64,59,38,54,42,0,0
85421,3,2,1,5,18,61,62,48,62,31,0,0
85424,5,1,4,5,12,70,56,37,43,40,0,0
85425,7,1,6,28,29,53,65,48,59,25,0,0
85426,11,4,7,29,37,62,65,47,56,50,0,0
85512,2,0,2,3,5,62,63,40,50,36,0,0
85535,10,2,8,34,49,49,65,40,49,36,0,0
85594,11,2,9,31,30,58,62,40,48,47,0,0
85596,29,13,16,45,143,57,63,45,51,51,0,0
85598,2,0,2,0,3,50,51,25,50,0,0,0
85608,1,0,1,0,2,64,50,40,33,42,0,0
85671,12,4,8,10,63,64,58,40,54,43,0,0
85672,6,2,4,12,21,76,61,37,59,33,0,0
85675,9,4,5,12,26,59,60,45,56,54,0,0
85678,3,1,2,0,6,67,66,54,52,23,0,0
85680,5,2,3,8,10,58,58,45,41,57,0,0
85681,22,12,10,99,63,56,71,49,59,44,0,0
85682,1,0,1,4,2,44,75,28,70,0,0,0
85756,1,0,1,0,7,47,72,45,57,50,0,0
85759,4,1,3,9,8,51,58,45,44,42,0,0
85760,3,1,2,2,7,61,56,45,33,29,0,0
85764,41,19,22,137,167,65,68,43,57,41,0,0
85839,1,0,1,4,1,61,68,58,75,50,0,0
85840,15,5,10,60,41,58,66,48,56,39,0,0
85841,47,25,22,201,193,63,69,43,58,44,0,0
85842,15,7,8,52,32,59,69,50,54,47,0,0
85849,1,0,1,1,6,47,53,37,50,100,0,0
85852,4,0,4,1,8,53,45,36,40,27,0,0
85858,10,4,6,12,36,58,59,47,53,36,0,0
85859,10,6,4,48,34,56,68,51,53,42,0,0
85863,1,0,1,2,2,68,56,63,80,66,0,0
85868,12,5,7,64,39,61,72,45,66,45,0,0
85879,12,7,5,56,41,59,75,46,63,50,0,0
85959,4,0,4,0,17,70,51,36,58,28,0,0
85973,31,7,24,17,88,65,56,42,50,38,0,0
85980,1,0,1,3,5,59,60,41,33,57,0,0
85984,1,0,1,0,1,44,57,20,16,0,0,0
85988,1,0,1,0,1,56,39,28,42,71,0,0
85989,1,0,1,0,6,61,57,28,28,0,0,0
86010,13,8,5,50,47,60,69,50,61,41,0,0
86061,5,2,3,3,20,64,62,43,57,59,0,0
86064,6,1,5,17,18,72,60,35,47,48,0,0
86065,3,0,3,15,8,54,61,38,58,14,0,0
86068,3,1,2,5,9,62,58,28,48,53,0,0
86075,4,1,3,9,6,61,67,39,45,31,0,0
86152,15,4,11,28,31,58,64,45,42,27,0,0
86153,3,0,3,4,7,54,55,44,52,55,0,0
86169,3,0,3,1,1,77,54,32,35,8,0,0
86183,21,8,13,131,77,55,69,44,59,48,0,0
86265,1,0,1,0,2,56,48,26,28,0,0,0
86268,1,0,1,1,4,63,54,36,50,44,0,0
86270,1,0,1,1,2,65,50,51,42,25,0,0
86271,32,14,18,77,108,59,65,46,58,40,0,0
86272,1,0,1,0,1,63,60,18,0,20,0,0
86276,6,2,4,5,16,62,59,49,50,55,0,0
86277,17,5,12,13,37,65,60,40,51,40,0,0
86280,8,0,8,21,22,57,63,44,46,35,0,0
86283,2,1,1,0,1,66,62,43,50,54,0,0
86284,10,3,7,9,9,75,61,47,53,53,0,0
86285,12,2,10,31,47,61,61,41,47,35,0,0
86287,1,0,1,0,9,68,52,29,50,80,0,0
86305,35,21,14,68,57,72,63,51,62,43,0,0
86349,6,1,5,5,6,53,55,44,50,44,0,0
86352,15,7,8,21,22,65,62,51,55,43,0,0
86353,1,0,1,5,4,53,56,30,66,0,0,0
86366,10,5,5,23,33,58,63,51,46,41,0,0
86372,5,0,5,8,22,57,56,46,43,44,0,0
86373,1,0,1,0,5,53,36,36,33,16,0,0
86443,5,1,4,22,23,60,68,43,55,26,0,0
86444,1,0,1,8,5,52,60,46,78,16,0,0
86467,13,6,7,7,32,61,57,44,46,41,0,0
86468,13,5,8,33,59,54,67,42,48,43,0,0
86473,38,17,21,140,92,57,66,49,63,34,0,0
86476,1,0,1,8,3,67,67,38,0,28,0,0
86544,15,4,11,8,26,68,54,43,45,38,0,0
86579,17,9,8,37,51,64,62,44,55,45,0,0
86599,44,22,22,67,161,54,65,49,60,48,0,0
86603,19,9,10,52,110,57,66,44,54,48,0,0
86608,13,6,7,23,43,66,65,46,59,39,0,0
86614,5,2,3,13,12,67,68,47,56,44,0,0
86623,2,0,2,1,13,64,49,34,40,42,0,0
86700,9,2,7,20,47,61,64,45,52,29,0,0
86702,12,5,7,62,35,58,67,45,58,41,0,0
86790,1,0,1,1,4,53,40,39,40,66,0,0
86793,1,0,1,1,5,45,35,40,37,0,0,0
86797,2,0,2,4,14,60,51,28,43,63,0,0
86812,6,0,6,7,14,66,51,42,34,15,0,0
86813,42,21,21,97,169,62,67,49,58,37,0,0
86814,2,0,2,1,36,50,57,23,46,33,0,0
86816,5,2,3,11,14,54,67,47,56,40,0,0
86820,4,1,3,6,14,58,63,44,51,45,0,0
86821,3,0,3,3,9,59,57,39,51,43,0,0
86823,2,0,2,1,6,63,39,40,52,100,0,0
86828,5,0,5,11,35,57,60,35,41,57,0,0
86916,12,4,8,14,50,56,62,46,57,42,0,0
86918,3,0,3,13,15,61,63,35,47,28,0,0
86935,14,5,9,16,52,62,62,44,52,39,0,0
86936,14,5,9,25,41,63,60,43,48,42,0,0
86940,1,0,1,1,6,51,76,31,66,16,0,0
86945,1,0,1,0,2,56,54,62,66,0,0,0
86950,2,0,2,2,5,70,43,36,21,40,0,0
86958,1,0,1,0,3,56,54,56,37,22,0,0
86959,2,0,2,4,3,59,63,46,64,100,0,0
87006,4,2,2,5,5,60,62,57,58,55,0,0
87008,10,3,7,14,61,65,59,35,57,46,0,0
87074,13,4,9,7,41,69,56,35,41,49,0,0
87075,2,0,2,0,7,70,53,44,50,33,0,0
87088,1,0,1,1,6,50,58,53,40,0,0,0
87097,9,8,1,46,21,61,73,52,71,50,0,0
87098,4,0,4,5,23,47,51,25,23,35,0,0
87176,3,0,3,8,7,61,64,27,51,46,0,0
87185,3,1,2,2,14,53,59,45,26,30,0,0
87198,1,0,1,0,3,68,51,42,28,50,0,0
87233,2,0,2,5,4,53,60,46,41,25,0,0
87279,3,2,1,2,8,74,61,49,42,46,0,0
87280,1,0,1,1,8,51,66,42,25,25,0,0
87281,29,15,14,29,61,67,61,50,50,46,0,0
87294,1,0,1,2,6,54,52,40,50,50,0,0
87295,8,4,4,3,23,60,61,45,52,46,0,0
87296,1,0,1,0,4,53,46,35,40,100,0,0
87297,8,2,6,12,19,73,55,42,48,21,0,0
87305,1,0,1,2,0,61,40,28,0,0,0,0
87431,11,2,9,13,34,57,55,47,43,48,0,0
87440,5,1,4,13,18,60,60,42,48,43,0,0
87493,17,10,7,75,26,71,67,53,61,42,0,0
87507,1,0,1,0,5,70,53,16,0,100,0,0
87510,1,0,1,1,4,47,41,44,50,0,0,0
87511,8,2,6,11,29,62,56,39,52,48,0,0
87513,24,8,16,64,93,62,63,50,56,37,0,0
87621,16,6,10,31,58,62,61,46,51,46,0,0
87622,29,17,12,77,67,60,67,48,46,37,0,0
87732,2,0,2,3,17,50,63,33,50,27,0,0
87733,6,1,5,6,14,76,57,40,35,41,0,0
87735,1,0,1,3,1,60,50,7,16,0,0,0
87737,3,1,2,2,3,78,50,39,34,24,0,0
87740,13,5,8,50,47,57,64,39,50,41,0,0
87747,2,0,2,1,9,56,26,29,33,33,0,0
87748,1,0,1,0,1,54,50,21,50,33,0,0
87750,8,6,2,16,25,56,69,54,63,45,0,0
87751,1,0,1,1,2,73,53,31,63,0,0,0
87752,2,0,2,3,5,58,49,41,58,100,0,0
87754,40,18,22,72,113,64,62,46,51,42,0,0
87755,28,9,19,41,87,61,58,48,58,45,0,0
87763,10,6,4,8,59,66,68,36,44,53,0,0
87764,1,0,1,3,0,71,76,70,66,22,0,0
87765,10,6,4,19,21,60,66,49,65,46,0,0
87768,25,8,17,47,115,55,63,46,55,40,0,0
87769,5,1,4,21,11,58,69,48,46,24,0,0
87791,3,0,3,1,13,66,59,44,53,41,0,0
87792,51,28,23,121,169,59,65,45,57,46,0,0
87866,4,1,3,9,6,62,67,44,51,40,0,0
87924,22,6,16,25,104,67,58,35,40,42,0,0
87929,6,1,5,11,30,63,59,37,45,42,0,0
87949,7,3,4,7,21,60,57,51,48,59,0,0
88033,1,0,1,0,3,71,39,18,25,66,0,0
88050,5,1,4,16,14,51,65,47,52,60,0,0
88051,1,0,1,1,5,58,39,31,33,22,0,0
88054,37,20,17,74,105,64,62,47,51,46,0,0
88061,6,1,5,4,18,57,60,40,58,48,0,0
88063,5,1,4,3,12,61,53,44,36,55,0,0
88064,2,1,1,1,3,74,67,45,44,50,0,0
88065,39,15,24,56,102,64,61,45,52,45,0,0
88068,1,0,1,0,4,62,53,33,33,33,0,0
88069,10,2,8,2,27,63,58,41,42,30,0,0
88071,5,2,3,17,23,50,57,48,55,39,0,0
88075,4,0,4,8,11,58,57,41,45,38,0,0
88076,1,0,1,1,1,59,53,21,37,0,0,0
88202,17,8,9,25,41,59,64,48,50,45,0,0
88210,1,0,1,1,1,65,60,56,40,0,0,0
88212,1,0,1,1,4,51,68,38,33,0,0,0
88213,1,0,1,5,2,50,62,34,60,0,0,0
88217,2,1,1,0,7,70,52,54,66,55,0,0
88219,37,16,21,136,113,62,68,48,60,35,0,0
88222,22,7,15,23,44,68,57,43,50,42,0,0
88321,6,0,6,12,22,53,57,32,46,44,0,0
88323,7,0,7,1,28,63,48,37,46,27,0,0
88332,1,0,1,0,5,57,50,47,50,50,0,0
88336,20,9,11,56,79,64,66,45,55,43,0,0
88339,40,16,24,216,274,59,70,39,54,39,0,0
88340,3,1,2,2,10,67,61,38,60,53,0,0
88343,1,0,1,1,1,55,68,30,20,0,0,0
88349,11,2,9,40,32,57,60,46,58,49,0,0
88360,40,18,22,102,77,58,63,50,50,37,0,0
88378,27,6,21,37,60,62,56,40,45,38,0,0
88496,18,10,8,67,58,58,66,50,50,37,0,0
88500,3,0,3,1,9,58,45,32,36,50,0,0
88550,23,9,14,17,73,62,57,46,44,42,0,0
88573,12,7,5,53,39,61,69,53,62,42,0,0
88574,1,0,1,1,3,62,64,40,70,0,0,0
88575,1,0,1,0,4,66,31,9,0,0,0,0
88579,4,1,3,12,6,56,59,60,42,31,0,0
88580,2,1,1,1,8,51,47,49,37,39,0,0
88585,2,0,2,1,7,72,48,48,45,30,0,0
88586,1,0,1,1,6,52,44,38,44,20,0,0
88588,14,4,10,17,43,59,58,44,53,43,0,0
88594,2,0,2,5,13,64,67,37,57,75,0,0
88595,1,0,1,6,12,55,59,31,64,30,0,0
88596,8,1,7,18,27,59,63,40,50,27,0,0
88600,9,4,5,23,24,63,61,47,56,43,0,0
88601,29,14,15,117,117,54,68,48,59,41,0,0
88602,2,1,1,4,6,59,72,36,50,60,0,0
88605,1,0,1,1,1,54,36,25,0,0,0,0
88607,1,0,1,0,5,65,55,39,33,50,0,0
88609,7,2,5,25,11,67,69,41,55,41,0,0
88665,28,13,15,57,94,62,63,48,52,40,0,0
88756,22,9,13,38,57,58,61,51,55,44,0,0
88759,1,0,1,2,4,47,35,36,40,0,0,0
88765,27,11,16,95,71,57,65,48,54,43,0,0
88767,27,11,16,17,68,58,58,47,52,44,0,0
88769,20,7,13,89,96,62,68,47,59,33,0,0
88772,4,1,3,2,8,61,54,44,42,50,0,0
88874,6,1,5,6,13,64,55,39,52,40,0,0
88876,11,5,6,35,35,61,62,47,50,44,0,0
88890,25,11,14,51,76,60,62,46,52,43,0,0
88894,3,1,2,2,13,62,60,35,56,33,0,0
88896,31,11,20,101,114,53,68,47,57,53,0,0
88898,3,1,2,16,6,63,64,50,53,11,0,0
88903,14,4,10,37,59,54,65,41,52,50,0,0
88905,13,7,6,19,20,66,65,52,57,36,0,0
88906,1,0,1,4,6,41,63,22,44,0,0,0
88907,2,1,1,3,3,75,54,54,57,50,0,0
88910,14,5,9,38,51,60,69,44,56,52,0,0
88915,1,0,1,2,1,59,62,51,66,50,0,0
88917,8,4,4,27,18,60,68,49,62,45,0,0
88931,21,7,14,22,72,57,61,40,45,42,0,0
88932,1,0,1,6,5,46,70,51,66,50,0,0
88934,4,0,4,9,14,58,59,36,59,32,0,0
88977,6,3,3,16,22,57,59,52,51,42,0,0
89076,1,0,1,3,14,43,52,24,16,100,0,0
89077,5,0,5,1,12,57,52,29,40,50,0,0
89079,9,3,6,20,29,53,56,45,47,38,0,0
89085,26,8,18,31,86,62,58,45,49,45,0,0
89087,18,7,11,8,65,67,58,46,47,50,0,0
89109,4,2,2,2,13,59,67,43,57,57,0,0
89110,20,13,7,77,57,64,69,46,60,43,0,0
89111,6,1,5,4,22,60,54,44,44,70,0,0
89130,4,0,4,8,7,63,49,48,45,23,0,0
89203,14,6,8,48,59,60,66,44,58,37,0,0
89204,5,2,3,22,9,58,69,52,58,14,0,0
89213,3,0,3,0,6,61,47,18,40,63,0,0
89215,2,0,2,0,6,68,42,31,47,33,0,0
89218,8,6,2,33,22,59,66,50,68,46,0,0
89226,1,0,1,0,2,57,50,26,28,16,0,0
89229,9,4,5,10,42,61,53,46,55,34,0,0
89233,1,0,1,0,5,58,60,33,37,42,0,0
89235,26,15,11,98,31,66,66,50,57,46,0,0
89236,3,0,3,3,6,68,49,37,48,47,0,0
89244,1,0,1,1,7,58,59,26,42,0,0,0
89251,27,11,16,15,69,76,60,42,51,45,0,0
89252,2,0,2,2,6,60,51,45,40,11,0,0
89256,1,0,1,1,6,62,44,33,28,0,0,0
89258,1,0,1,0,3,58,27,15,14,0,0,0
89272,26,8,18,12,100,66,59,45,52,33,0,0
89304,1,0,1,1,6,66,68,25,63,50,0,0
89443,13,4,9,20,44,65,62,50,59,44,0,0
89463,2,0,2,2,8,55,42,18,21,100,0,0
89471,1,0,1,3,0,64,62,60,50,7,0,0
89481,2,0,2,0,8,56,59,42,42,20,0,0
89485,1,0,1,1,5,50,38,33,28,0,0,0
89493,2,0,2,0,8,60,63,48,50,50,0,0
89501,20,15,5,48,83,63,67,51,55,47,0,0
89503,2,0,2,10,10,50,68,39,52,55,0,0
89508,10,6,4,15,27,61,61,52,54,50,0,0
89512,1,0,1,1,1,54,31,37,16,0,0,0
89513,4,1,3,4,12,69,54,36,41,40,0,0
89517,19,7,12,18,55,63,62,45,49,40,0,0
89518,1,0,1,0,1,69,40,37,45,50,0,0
89661,1,0,1,1,8,48,26,30,0,16,0,0
89678,9,1,8,25,28,61,65,44,50,40,0,0
89685,4,0,4,5,10,67,58,31,48,31,0,0
89686,6,1,5,9,31,54,62,39,34,47,0,0
89688,3,0,3,0,6,68,32,27,25,40,0,0
89689,6,1,5,11,28,58,67,37,54,28,0,0
89698,11,4,7,39,63,60,66,48,53,41,0,0
89699,26,12,14,94,68,63,68,52,58,40,0,0
89700,38,23,15,129,106,62,67,50,56,43,0,0
89701,17,6,11,50,23,63,66,50,44,44,0,0
