id_p,tm,tmw,tml,aces,df,fs,wfs,wss,bps,bpw,fsp,fssp
13094,65,38,27,135,214,65,64,46,58,47,188,157
47742,54,34,20,156,370,58,64,43,54,46,185,164
13498,52,32,20,239,247,56,71,45,54,43,185,169
5416,45,30,15,125,183,64,66,43,60,45,185,159
11672,36,24,12,135,98,68,65,46,60,43,183,161
18482,28,21,7,101,59,61,69,49,60,46,181,161
11371,48,30,18,156,122,61,65,47,57,47,181,163
14175,61,38,23,208,314,56,70,46,58,44,181,165
17155,71,41,30,165,117,65,62,47,54,42,173,154
66597,46,28,18,218,197,60,70,47,59,45,181,164
24368,49,26,23,230,243,50,70,47,56,45,196,171
14054,51,26,25,289,295,58,69,42,57,43,178,166
12390,62,40,22,89,103,70,61,50,58,51,159,143
6740,46,27,19,148,177,61,67,47,57,45,178,160
49081,56,31,25,138,257,64,64,45,57,44,170,148
13541,38,23,15,125,134,59,68,46,61,47,185,166
37266,44,22,22,113,190,58,61,47,53,46,184,159
13351,52,27,25,184,249,55,67,46,53,45,190,164
40156,48,26,22,112,234,55,65,43,59,43,173,156
41564,34,21,13,113,158,60,62,48,57,49,180,161
47152,55,29,26,131,179,62,62,48,56,44,178,158
9357,58,31,27,195,108,61,64,47,59,43,174,157
32168,27,16,11,81,129,62,62,44,53,50,177,159
38478,57,38,19,277,194,58,70,49,62,43,183,163
7982,35,20,15,250,240,64,68,42,63,43,194,166
11449,30,16,14,120,56,56,70,47,54,44,178,158
54123,53,29,24,31,138,70,58,46,55,47,162,142
24572,49,27,22,119,142,62,64,45,53,44,167,151
17501,60,35,25,101,297,61,62,44,51,48,185,155
17062,69,46,23,204,168,61,62,48,57,47,184,149
53793,47,24,23,112,148,65,60,47,51,48,185,149
10455,34,17,17,257,108,59,70,46,56,39,190,167
37410,59,32,27,128,84,60,62,47,55,42,177,157
54989,61,33,28,372,279,57,70,45,57,47,185,166
39749,57,38,19,129,249,62,63,47,58,47,186,159
54664,52,27,25,77,163,66,62,46,57,45,173,150
12432,65,33,32,88,189,65,60,46,52,46,170,145
57090,74,50,24,92,395,61,62,44,52,47,178,149
52254,75,49,26,239,349,57,65,46,53,46,169,156
16043,46,22,24,63,156,62,60,44,49,42,168,152
53487,36,23,13,145,124,65,65,46,63,45,178,156
16430,40,22,18,266,109,54,74,50,59,45,191,173
52790,70,46,24,46,119,78,58,45,57,47,170,141
44040,56,34,22,60,280,65,59,42,51,51,172,146
45072,72,38,34,119,272,57,63,47,54,47,165,147
12882,46,23,23,113,138,60,63,47,57,41,179,157
51151,59,33,26,281,164,56,67,49,55,39,190,162
64343,55,29,26,171,271,63,64,44,55,44,183,170
13706,59,36,23,88,113,71,60,45,56,47,181,152
44510,57,29,28,77,161,65,59,47,52,44,177,160
48900,60,38,22,134,194,57,65,47,55,47,173,154
13621,44,24,20,243,106,65,66,50,59,39,188,157
6019,28,12,16,99,55,61,62,44,55,40,173,158
5600,29,16,13,52,73,63,64,45,60,47,172,151
14259,61,37,24,255,306,60,65,43,59,45,174,158
16119,43,18,25,156,90,61,64,46,49,47,186,165
27032,65,31,34,116,166,62,61,45,57,45,177,150
10033,41,19,22,31,64,72,59,47,53,39,175,149
18403,80,50,30,66,148,71,59,50,55,50,157,139
6933,70,37,33,164,246,68,62,45,54,45,189,156
34747,55,25,30,97,259,62,60,41,52,45,192,157
28585,47,20,27,102,115,74,60,46,54,41,193,157
6651,43,30,13,75,136,67,63,47,58,46,0,0
4177,50,28,22,29,148,73,57,46,53,47,165,147
23432,42,16,26,65,151,67,61,45,56,41,163,151
45540,68,37,31,443,619,53,70,42,54,43,197,181
69652,67,38,29,192,205,61,64,46,54,44,178,157
66591,62,53,9,112,79,68,67,50,58,49,177,157
17614,60,28,32,176,216,58,64,44,57,44,185,166
4110,71,35,36,283,188,55,65,45,50,44,185,166
39908,69,42,27,185,237,61,63,45,54,51,165,155
49991,63,40,23,44,239,62,60,46,55,51,200,136
45192,62,34,28,178,397,54,64,44,53,46,187,157
10749,49,29,20,23,109,69,60,44,52,52,162,138
8894,73,44,29,58,153,68,57,49,54,50,161,143
48254,70,43,27,292,288,53,70,49,59,44,186,170
31728,82,49,33,340,199,57,67,49,55,44,180,164
30797,74,45,29,33,389,70,59,38,52,50,167,143
26356,58,26,32,157,215,61,64,44,55,47,175,161
45866,69,42,27,153,145,60,63,46,56,48,197,152
43865,67,40,27,229,323,60,66,45,56,42,183,168
43872,56,27,29,201,222,63,66,46,58,43,189,165
41858,53,24,29,146,307,54,61,41,52,46,176,156
14448,56,27,29,92,196,65,61,43,54,46,165,151
41888,66,40,26,63,116,64,59,47,59,52,173,145
8549,83,58,25,651,244,57,73,49,61,43,185,168
24344,53,24,29,71,175,67,59,43,55,48,162,147
14609,53,26,27,98,303,54,63,43,56,48,162,149
4121,51,29,22,7,65,79,55,43,45,48,150,127
13839,51,23,28,19,146,72,54,45,48,49,164,138
60791,87,52,35,269,361,57,64,46,54,48,171,155
10334,52,29,23,107,304,66,62,42,58,48,179,153
9503,42,22,20,121,251,65,63,39,54,44,181,159
13265,60,33,27,92,204,60,60,42,50,46,173,157
14539,56,32,24,293,299,58,71,44,57,43,188,172
52660,60,38,22,73,183,62,62,47,55,46,176,145
18427,70,40,30,147,308,64,65,44,55,42,177,153
9728,45,21,24,135,95,63,61,46,56,47,177,156
9857,40,17,23,7,199,64,56,40,51,45,155,134
72414,88,60,28,99,274,64,60,47,55,52,169,146
64341,58,35,23,280,308,62,69,46,63,40,185,160
71581,61,40,21,169,124,60,63,48,54,49,178,168
64937,85,48,37,94,94,64,57,47,53,45,165,137
12089,31,12,19,61,90,60,62,44,47,42,174,158
17774,56,36,20,170,237,58,65,46,52,53,180,162
7574,43,18,25,157,157,59,66,43,52,45,194,164
13810,65,31,34,212,288,58,63,44,56,41,182,163
10738,54,22,32,64,236,65,60,43,57,43,173,149
66176,54,30,24,120,372,58,64,43,56,49,162,147
61481,85,64,21,73,235,72,60,46,59,51,0,0
52500,62,36,26,121,185,58,62,48,53,45,173,153
43323,69,48,21,20,168,71,59,49,50,53,0,0
461,92,55,37,215,210,67,61,47,56,45,162,144
49995,78,50,28,261,302,61,64,44,56,49,164,148
44525,47,30,17,51,164,66,58,47,52,50,176,135
39226,21,11,10,44,58,66,63,48,52,40,181,154
14654,60,33,27,297,147,57,70,46,54,46,191,157
58588,63,43,20,124,252,57,64,48,58,46,170,157
17021,61,39,22,91,177,64,62,47,55,46,178,153
24112,51,29,22,68,263,63,59,44,56,51,169,143
30451,70,51,19,264,218,62,66,49,56,45,183,156
60792,42,21,21,67,125,64,59,47,53,47,177,152
55173,64,42,22,57,170,71,62,43,55,49,164,145
63749,70,45,25,273,244,66,66,45,53,45,176,158
72064,72,39,33,163,318,59,63,44,53,42,184,161
25062,51,28,23,209,142,63,65,45,58,43,180,164
65417,66,45,21,116,195,66,61,46,51,49,0,0
12842,48,25,23,124,256,62,61,42,53,47,168,149
28732,54,25,29,267,249,61,65,41,58,44,194,173
13937,59,27,32,96,180,66,61,45,53,46,167,147
32633,61,35,26,23,167,75,55,45,54,49,156,141
67792,73,42,31,100,283,63,60,46,55,47,168,141
11959,67,41,26,108,220,60,62,43,50,47,180,156
77513,61,40,21,81,152,68,61,48,55,48,159,145
69737,63,41,22,112,255,57,63,45,55,49,194,147
38210,51,33,18,75,250,65,63,45,56,46,173,152
72174,67,39,28,202,138,59,64,49,55,48,174,155
25513,67,44,23,207,282,60,66,46,54,48,170,155
43866,65,37,28,136,218,55,64,46,56,48,178,155
70327,73,45,28,61,224,66,61,46,54,49,0,0
39326,66,32,34,51,160,67,56,44,52,49,167,145
49864,82,51,31,157,285,59,61,46,53,49,0,0
57147,71,37,34,390,383,59,65,42,54,46,176,155
12570,70,36,34,42,152,72,57,44,50,49,165,138
71163,38,25,13,15,104,69,60,47,47,47,158,135
11071,46,26,20,156,147,59,67,47,55,45,170,159
61881,72,52,20,68,263,66,61,46,58,55,167,152
6159,59,29,30,86,174,66,62,44,51,45,162,144
17549,60,32,28,140,266,58,62,45,53,48,162,150
54393,75,45,30,86,128,64,61,50,53,48,169,145
16627,64,37,27,260,176,59,65,46,55,46,178,162
14694,51,15,36,77,252,56,57,43,46,47,171,145
39540,57,23,34,37,280,68,57,36,50,45,167,143
70326,57,30,27,37,272,63,59,43,53,46,167,156
9669,74,44,30,373,456,57,67,44,56,46,0,0
17345,69,38,31,138,295,62,61,46,55,49,167,144
12059,77,42,35,98,272,73,59,43,53,45,0,0
44349,63,34,29,164,231,64,63,43,55,52,184,161
31727,52,34,18,87,166,62,61,45,54,46,172,141
59448,51,33,18,68,160,68,60,47,54,50,164,147
75858,27,20,7,104,138,52,65,46,55,52,179,159
71436,27,15,12,46,90,63,62,44,54,49,170,150
33355,38,25,13,191,93,61,68,47,61,42,174,162
71093,90,60,30,124,448,67,61,43,56,49,0,0
27035,45,20,25,50,171,61,60,43,51,43,172,150
27243,46,23,23,95,161,61,62,46,51,45,170,148
42096,82,50,32,70,155,74,56,46,50,50,174,149
66626,65,42,23,190,237,55,65,46,54,48,177,154
72946,60,38,22,173,262,56,66,44,52,50,0,0
73771,65,44,21,96,201,65,64,45,54,50,0,0
12722,19,14,5,48,65,62,63,46,57,50,173,158
61291,77,52,25,137,422,63,61,42,54,48,0,0
80381,38,28,10,30,57,61,61,51,55,51,165,149
30116,70,46,24,66,202,64,60,46,51,47,0,0
57876,75,33,42,28,280,63,52,43,47,50,152,133
62005,57,28,29,122,210,59,61,44,52,48,157,146
65912,52,21,31,138,239,61,63,43,51,43,172,147
71129,73,48,25,13,77,77,56,47,50,53,0,0
30238,69,43,26,197,144,64,65,49,57,48,178,159
17831,46,21,25,281,99,66,69,46,55,39,172,158
79059,70,46,24,152,336,61,65,45,59,52,0,0
27775,70,40,30,186,299,54,64,45,56,50,173,149
24845,65,44,21,147,112,67,62,49,60,46,0,0
39543,60,35,25,69,207,66,60,45,56,54,0,0
14541,73,53,20,112,204,63,60,48,52,51,0,0
12116,43,22,21,85,121,54,63,44,51,47,164,149
26145,65,34,31,79,404,62,60,42,52,49,178,160
60758,38,31,7,104,84,69,66,49,62,52,0,0
59575,57,29,28,75,229,65,57,43,53,50,184,144
4263,20,6,14,32,48,64,62,42,48,39,156,144
44338,74,43,31,109,269,56,62,46,52,52,0,0
62886,53,33,20,104,220,64,63,44,53,52,167,146
18197,63,42,21,37,433,67,60,40,51,53,0,0
32501,60,32,28,75,137,68,62,44,56,45,172,150
9458,59,26,33,49,388,64,57,39,52,51,157,139
50943,64,40,24,110,179,57,62,46,55,50,165,154
36397,54,27,27,69,204,60,59,44,57,49,168,146
32365,60,28,32,97,230,61,59,44,53,45,162,140
67639,66,41,25,108,219,63,61,46,55,48,0,0
73681,54,34,20,71,166,60,62,45,54,52,168,146
67801,68,40,28,74,187,66,58,45,50,47,0,0
45536,77,35,42,94,441,64,59,41,52,45,178,147
17040,77,45,32,45,153,70,54,44,48,52,0,0
42230,82,63,19,87,223,69,60,47,50,52,0,0
32313,56,33,23,251,234,57,66,45,54,43,0,0
35997,86,54,32,111,198,69,59,47,58,48,0,0
29373,73,41,32,428,290,58,71,47,58,41,177,159
73836,78,52,26,87,315,68,60,46,54,49,0,0
15642,78,46,32,135,209,63,61,48,54,47,0,0
38681,59,28,31,41,187,66,57,44,46,49,171,150
10350,80,46,34,83,198,68,58,45,53,47,0,0
49988,89,57,32,26,310,66,57,44,51,53,164,150
11066,48,23,25,41,170,58,58,43,50,52,169,150
51269,64,36,28,175,361,64,62,43,53,45,185,160
25351,72,41,31,236,487,56,64,40,51,50,0,0
57896,86,63,23,369,211,58,67,45,61,50,0,0
13019,74,54,20,63,280,60,61,45,52,53,0,0
26509,63,34,29,160,267,59,64,44,55,43,174,152
27919,66,33,33,107,140,66,58,49,54,44,0,0
14902,44,16,28,135,144,58,63,48,54,41,180,156
29825,64,29,35,107,256,55,60,44,50,46,173,151
18454,61,32,29,75,196,57,61,47,57,46,165,143
29704,77,53,24,131,187,64,62,47,58,49,0,0
73274,43,38,5,63,146,62,67,48,58,59,0,0
11944,84,64,20,116,477,56,65,46,57,50,0,0
30510,55,25,30,189,227,61,65,44,57,42,177,161
69246,61,32,29,454,474,55,71,40,59,43,0,0
37592,67,37,30,101,172,70,60,47,58,51,162,148
39921,56,26,30,127,138,60,63,42,55,41,170,157
13511,60,25,35,98,358,66,63,37,52,46,169,151
72881,57,36,21,79,207,62,62,47,56,49,165,147
33357,73,39,34,138,270,61,59,43,48,46,0,0
16527,77,45,32,70,147,67,59,50,53,49,0,0
14884,30,21,9,57,139,59,60,46,56,54,0,0
13310,60,27,33,20,205,69,54,42,49,52,154,139
48220,65,39,26,61,134,66,59,48,52,50,154,144
17893,65,39,26,109,118,64,61,46,54,48,156,145
72615,51,31,20,29,113,65,58,46,49,53,0,0
52398,78,57,21,84,157,66,59,49,52,54,0,0
66592,54,32,22,174,131,68,64,48,56,50,0,0
14680,64,36,28,137,420,58,59,42,48,48,182,171
73203,38,21,17,59,173,57,63,43,50,48,170,157
45990,67,39,28,45,271,72,57,43,53,51,0,0
15504,94,62,32,81,280,70,61,45,54,55,0,0
12107,43,24,19,73,153,67,63,42,48,46,165,154
37530,55,40,15,124,215,59,64,46,52,47,0,0
51925,66,38,28,222,302,59,66,46,58,44,0,0
73977,79,49,30,187,437,60,64,44,53,48,0,0
76098,54,35,19,55,136,62,61,43,56,51,0,0
49987,87,54,33,172,238,62,63,48,57,45,0,0
39535,64,34,30,186,231,54,66,47,55,44,0,0
52646,61,38,23,146,242,60,62,44,53,50,0,0
27804,27,15,12,67,80,62,62,46,48,44,169,156
12205,34,17,17,29,80,62,56,47,51,47,162,151
61688,54,38,16,161,271,54,68,45,47,49,0,0
70347,62,35,27,62,128,67,57,46,55,50,175,155
9391,76,39,37,237,274,51,64,45,53,44,0,0
47153,48,21,27,84,193,58,61,46,50,48,179,146
6744,60,35,25,114,259,60,62,46,57,48,0,0
42435,72,45,27,107,122,66,59,48,50,51,0,0
55186,67,31,36,140,273,53,61,44,51,46,181,159
26693,60,35,25,60,118,69,57,46,51,44,0,0
14397,52,27,25,136,385,64,62,37,53,52,178,161
73190,45,30,15,92,160,64,64,45,56,47,0,0
10343,61,29,32,51,129,67,58,47,53,46,170,141
14188,61,27,34,18,134,71,53,40,48,50,0,0
51696,64,43,21,35,133,71,56,45,54,50,0,0
56488,37,27,10,38,73,64,59,50,48,49,0,0
16664,33,15,18,33,72,65,58,48,54,43,170,140
11947,67,34,33,23,130,70,57,44,53,47,143,132
10791,34,16,18,83,76,60,61,48,50,43,174,152
16947,49,25,24,124,132,54,66,45,55,49,181,159
78153,53,33,20,115,125,67,60,48,54,46,0,0
75089,67,38,29,77,216,61,61,45,51,50,0,0
50297,53,24,29,144,286,53,64,46,56,44,173,161
31016,62,38,24,112,92,69,59,46,54,47,0,0
73967,62,39,23,57,133,68,54,46,51,48,0,0
25509,75,45,30,98,371,68,60,43,54,49,170,156
16971,67,37,30,111,198,65,58,46,48,48,0,0
11878,60,33,27,51,207,64,59,44,50,51,0,0
28421,39,28,11,23,240,59,62,44,48,52,0,0
75657,62,39,23,23,202,72,58,45,53,46,0,0
11931,55,33,22,177,122,61,64,48,57,48,0,0
70328,76,43,33,139,114,64,60,48,56,47,0,0
14387,73,43,30,91,232,65,60,45,54,49,0,0
23430,50,22,28,118,163,57,60,42,49,48,176,143
7926,37,22,15,76,105,59,65,44,54,48,0,0
77673,67,47,20,114,161,65,60,50,57,49,0,0
60086,66,38,28,85,368,61,61,42,52,50,0,0
62169,56,36,20,176,120,59,64,48,56,46,0,0
65910,29,10,19,53,42,66,59,47,47,49,173,150
63769,58,33,25,141,170,66,62,48,55,46,0,0
14697,51,29,22,65,140,64,60,49,56,48,0,0
59592,74,47,27,146,226,66,62,44,51,48,0,0
16106,58,36,22,140,232,62,63,43,56,45,0,0
70519,28,18,10,37,79,60,60,46,46,54,170,152
17896,52,29,23,90,93,62,59,47,55,50,0,0
36822,80,48,32,50,254,72,57,42,55,51,0,0
17282,52,35,17,33,250,67,59,45,56,49,0,0
52663,67,47,20,22,94,68,60,46,52,53,0,0
40537,56,33,23,160,160,57,65,47,53,48,0,0
47998,44,36,8,68,122,65,64,49,58,48,0,0
65916,57,43,14,66,76,70,60,47,55,51,0,0
79600,62,36,26,75,258,67,58,45,49,50,0,0
56631,64,37,27,252,308,53,68,45,54,50,0,0
37733,58,32,26,22,209,67,58,43,53,53,0,0
41111,53,39,14,152,256,58,67,45,59,46,0,0
72468,79,53,26,129,175,65,62,52,55,46,0,0
51278,66,29,37,267,176,52,66,45,52,46,0,0
31267,54,30,24,103,205,65,59,43,50,52,164,152
50619,80,46,34,41,220,63,59,48,55,49,0,0
61710,46,38,8,100,114,63,65,46,54,57,0,0
87187,42,31,11,52,159,63,62,44,53,50,0,0
60266,63,45,18,129,133,65,65,46,55,53,0,0
14066,60,36,24,112,231,66,60,44,51,47,0,0
43263,63,37,26,123,190,69,60,44,53,51,0,0
13311,52,26,26,113,223,53,65,42,52,42,0,0
12997,39,18,21,68,108,73,59,44,54,44,167,150
58904,54,40,14,143,141,69,64,50,60,50,0,0
74280,46,30,16,117,261,63,65,43,56,48,0,0
41890,63,37,26,90,109,69,62,49,59,46,0,0
40596,59,34,25,87,523,50,63,39,47,51,0,0
71462,57,31,26,106,180,61,63,46,54,49,0,0
10600,30,14,16,110,135,62,63,45,57,42,187,168
12139,44,18,26,62,166,59,60,42,46,49,167,138
23858,75,49,26,156,228,62,61,46,53,48,0,0
12267,16,5,11,43,38,56,63,47,50,40,178,159
41911,52,24,28,83,146,60,60,41,51,48,0,0
69231,54,31,23,105,232,59,62,45,51,52,179,160
17500,69,38,31,75,85,74,55,44,44,51,0,0
30197,82,53,29,79,193,62,60,45,51,53,0,0
51597,100,51,49,270,319,54,64,44,53,49,0,0
6590,68,40,28,14,175,73,57,43,51,48,0,0
55139,72,38,34,116,219,60,59,46,52,49,0,0
74077,64,39,25,78,267,65,61,45,56,49,0,0
48015,58,29,29,63,161,57,61,43,50,49,0,0
29385,63,51,12,46,495,63,63,39,51,54,0,0
48385,62,37,25,100,218,63,64,47,55,49,0,0
46169,35,23,12,84,147,60,64,44,58,46,0,0
75655,49,29,20,77,113,69,63,51,55,42,0,0
38720,63,36,27,84,270,62,61,43,50,48,0,0
59466,65,40,25,230,168,59,65,47,56,43,0,0
29178,45,24,21,22,129,74,56,46,54,49,166,147
12439,72,35,37,33,246,67,57,41,53,49,0,0
57761,59,29,30,59,188,67,56,44,51,50,0,0
49066,65,40,25,253,224,55,67,44,55,50,0,0
14882,39,20,19,66,146,62,62,42,52,50,0,0
14744,51,32,19,170,165,60,66,47,55,50,0,0
47858,98,69,29,444,393,57,67,46,55,49,0,0
14740,56,37,19,87,115,64,62,46,56,51,0,0
58729,44,25,19,77,163,63,60,43,50,48,0,0
26193,52,33,19,77,63,63,64,47,53,50,0,0
11278,62,30,32,147,301,60,61,44,52,44,0,0
5604,56,32,24,58,164,68,58,43,51,50,0,0
53321,71,46,25,49,145,67,56,46,49,48,0,0
31919,51,35,16,79,77,67,62,48,52,49,0,0
12762,39,28,11,78,123,66,61,48,52,48,0,0
49092,63,37,26,102,203,60,62,45,53,47,0,0
80422,45,30,15,136,372,64,66,41,55,46,0,0
84356,27,17,10,25,81,67,60,48,55,50,156,145
33820,56,33,23,171,215,64,63,44,51,45,0,0
24853,61,34,27,33,138,64,56,47,52,49,0,0
8531,28,16,12,77,54,58,64,45,52,50,167,153
27810,54,33,21,57,182,69,59,43,55,50,0,0
59449,58,38,20,141,107,58,64,47,55,52,0,0
44527,58,34,24,221,202,57,64,45,52,51,0,0
10394,22,14,8,34,60,70,57,46,54,48,0,0
14567,47,20,27,52,137,68,59,45,52,46,0,0
32932,54,39,15,178,430,58,65,42,52,49,0,0
59581,58,33,25,105,163,70,58,46,53,49,0,0
37189,66,39,27,106,142,69,60,47,54,42,0,0
17544,53,35,18,43,144,69,59,44,54,52,0,0
37618,58,33,25,126,220,64,61,45,54,42,0,0
79766,52,38,14,23,184,73,58,44,56,53,0,0
63282,54,28,26,84,322,55,61,41,55,48,0,0
5817,21,8,13,24,118,59,59,41,54,42,168,156
17122,67,39,28,47,100,72,56,46,52,48,0,0
8757,50,27,23,27,71,77,55,44,49,47,0,0
77378,67,42,25,126,317,62,63,42,49,51,0,0
74176,75,56,19,94,139,59,63,50,57,56,0,0
57213,38,27,11,23,118,72,56,45,49,51,0,0
57066,64,46,18,10,104,75,55,52,54,54,0,0
42244,62,34,28,61,148,67,58,46,50,53,0,0
30669,70,45,25,80,278,63,61,46,52,47,0,0
28057,63,35,28,98,137,69,58,47,52,49,164,149
61096,53,26,27,237,175,65,63,47,56,43,0,0
14686,59,38,21,89,102,64,60,49,54,52,0,0
32186,59,37,22,111,158,58,64,47,54,45,0,0
49273,51,31,20,27,79,74,56,49,51,50,0,0
71437,50,29,21,98,115,59,63,45,52,52,0,0
25504,31,14,17,25,138,65,58,43,53,47,156,144
39522,69,51,18,180,265,63,66,46,53,51,0,0
72065,69,39,30,141,160,63,60,47,54,54,0,0
30909,52,24,28,172,171,59,62,45,58,46,0,0
45827,76,42,34,32,165,71,57,46,51,47,0,0
75085,60,33,27,34,226,72,58,42,52,44,0,0
57279,84,54,30,333,341,60,66,45,57,48,0,0
50620,49,25,24,161,159,54,63,44,48,49,0,0
34441,59,31,28,325,334,57,70,46,53,40,0,0
72126,66,42,24,56,352,66,59,42,52,52,0,0
57072,67,31,36,201,383,58,64,42,54,45,0,0
12337,55,31,24,67,209,63,62,44,54,48,0,0
10629,86,49,37,255,218,60,65,43,54,47,0,0
70970,50,25,25,17,266,61,57,41,50,47,0,0
14629,69,42,27,126,297,63,60,44,53,52,0,0
40291,49,28,21,90,207,68,63,44,49,54,0,0
13412,50,25,25,59,184,66,58,44,51,48,0,0
52941,59,33,26,45,148,68,58,49,55,50,0,0
73702,58,36,22,115,320,63,61,43,54,50,0,0
14293,44,24,20,56,111,60,60,46,51,51,0,0
73698,52,25,27,80,58,67,59,45,52,48,0,0
23782,65,38,27,28,263,70,58,43,52,48,0,0
14093,38,21,17,45,107,61,61,45,48,55,0,0
52261,60,35,25,43,253,65,59,44,54,50,0,0
75744,44,33,11,27,150,61,60,47,51,55,0,0
74840,75,50,25,293,298,47,67,48,59,47,0,0
14316,42,18,24,62,181,62,61,42,50,44,168,147
57306,48,24,24,11,93,70,57,45,52,48,0,0
43326,47,25,22,70,164,65,58,46,54,49,0,0
58728,58,33,25,59,327,66,58,36,51,51,0,0
13945,64,33,31,219,218,63,63,45,55,47,0,0
32184,65,45,20,31,169,67,58,47,53,51,0,0
8584,43,24,19,26,198,71,57,38,50,49,0,0
73821,45,33,12,67,130,65,63,46,53,52,0,0
53488,57,35,22,14,170,71,54,41,49,52,0,0
68932,61,31,30,34,250,70,58,42,48,48,0,0
44823,51,27,24,142,151,61,61,42,55,48,0,0
16801,89,59,30,155,342,55,62,46,53,51,0,0
11372,23,10,13,16,56,74,55,44,48,51,165,152
40759,64,37,27,41,130,67,57,47,48,50,0,0
63291,58,30,28,16,133,71,54,43,51,53,0,0
16853,62,36,26,113,360,65,63,38,51,50,0,0
14504,48,19,29,139,200,54,63,46,51,47,0,0
17962,31,19,12,113,170,66,66,43,51,48,0,0
65789,49,28,21,46,343,56,58,40,52,53,0,0
13871,41,20,21,55,117,64,59,45,51,41,0,0
10967,61,20,41,137,272,58,60,41,52,43,0,0
11306,67,41,26,26,246,71,59,44,53,52,0,0
65909,66,39,27,16,149,71,57,43,52,53,0,0
53771,77,49,28,246,269,58,67,46,56,47,0,0
9752,34,13,21,28,111,68,56,42,48,45,166,141
17771,60,36,24,7,118,73,55,43,50,54,0,0
33113,64,36,28,20,167,74,56,44,52,48,0,0
64827,53,27,26,78,242,60,61,45,52,44,0,0
24105,49,27,22,106,129,64,61,48,58,49,0,0
13768,31,19,12,53,146,62,61,43,50,51,0,0
67109,62,38,24,37,184,61,57,47,52,52,0,0
47975,62,37,25,191,246,61,65,45,55,46,0,0
17696,31,24,7,57,107,61,68,50,49,48,0,0
78675,55,40,15,20,140,65,57,47,54,52,0,0
54662,63,44,19,40,167,75,60,47,56,51,0,0
57513,53,26,27,130,148,58,61,44,52,45,0,0
65791,44,24,20,33,91,71,56,46,52,46,0,0
64149,29,21,8,50,76,60,61,48,54,54,0,0
72239,64,45,19,60,123,65,59,46,56,48,0,0
44714,70,42,28,158,216,64,61,43,52,50,0,0
30328,37,19,18,29,112,65,58,44,51,49,0,0
44197,57,26,31,61,216,63,59,45,52,50,0,0
72906,47,34,13,26,129,70,62,45,51,52,0,0
46151,71,39,32,119,219,66,61,45,53,45,0,0
45852,57,27,30,141,178,63,60,44,56,50,0,0
7944,6,4,2,7,9,70,62,50,52,45,0,0
33918,56,30,26,45,175,72,57,44,51,47,0,0
11087,34,18,16,136,87,60,63,45,49,46,0,0
60341,41,38,3,76,67,68,68,54,66,55,0,0
75388,51,29,22,57,158,65,58,45,52,49,0,0
16626,55,32,23,142,200,63,63,47,55,45,0,0
26514,71,48,23,52,253,66,60,44,52,53,0,0
11205,39,15,24,112,123,65,62,46,54,41,179,162
83274,34,19,15,58,129,58,60,42,45,48,0,0
14056,10,8,2,24,42,65,69,47,66,52,0,0
73835,46,21,25,106,232,65,61,41,52,42,0,0
71739,57,39,18,39,90,67,58,48,57,49,0,0
61300,58,37,21,48,136,73,56,45,50,50,0,0
8351,60,39,21,82,222,62,60,44,54,53,0,0
71092,30,19,11,131,166,52,72,48,57,45,0,0
16134,37,20,17,28,122,70,60,43,56,48,173,157
37605,52,30,22,34,105,70,58,46,51,49,0,0
72510,56,33,23,71,118,70,60,47,53,49,0,0
37909,71,35,36,120,240,60,60,43,51,53,0,0
45704,44,33,11,52,81,69,60,46,53,54,0,0
5300,55,29,26,39,142,74,57,44,55,51,0,0
62199,65,43,22,6,262,72,54,40,51,54,0,0
32499,57,32,25,38,126,65,57,47,53,52,0,0
12641,72,38,34,26,276,63,57,44,50,49,0,0
62360,54,39,15,44,124,65,61,45,50,54,0,0
63359,56,30,26,111,166,59,63,45,54,49,0,0
71302,47,25,22,87,176,60,60,43,50,47,0,0
50949,44,20,24,49,53,66,59,44,49,46,0,0
50937,69,38,31,163,170,60,61,46,50,47,0,0
36165,49,19,30,82,360,59,58,38,46,49,177,152
90390,13,11,2,37,33,59,66,50,54,50,0,0
28118,73,48,25,121,225,63,61,46,52,52,0,0
47426,64,41,23,96,99,66,60,47,55,50,0,0
40292,63,27,36,105,188,59,61,46,50,46,0,0
36546,71,40,31,45,302,67,58,44,53,46,0,0
57305,52,26,26,62,196,63,57,43,53,50,0,0
26314,54,33,21,30,126,64,57,46,51,49,0,0
16379,70,38,32,176,208,64,62,48,56,46,0,0
6577,48,25,23,69,116,66,59,45,52,45,0,0
40565,47,21,26,310,234,57,71,48,55,41,0,0
74254,28,17,11,96,110,60,65,45,58,53,0,0
67063,22,14,8,16,126,64,59,43,47,45,0,0
55698,47,20,27,51,97,61,56,44,46,47,0,0
67291,25,14,11,52,119,61,60,42,55,44,0,0
36391,38,23,15,16,95,67,59,45,49,47,0,0
25216,52,20,32,43,172,57,55,44,49,50,0,0
30232,30,11,19,111,89,65,61,43,54,47,0,0
49984,52,35,17,93,170,58,63,46,50,53,0,0
62340,54,34,20,84,183,67,58,45,49,51,0,0
23648,63,40,23,13,377,69,59,38,49,51,0,0
33094,69,46,23,100,383,65,61,40,51,52,0,0
12389,21,9,12,64,75,68,62,44,54,36,179,168
59749,57,30,27,46,161,68,57,41,51,47,0,0
10209,30,9,21,27,101,66,57,44,52,47,164,150
65615,58,33,25,40,350,63,59,43,53,49,0,0
