match_id,player,row,returnable,shallow,deep,very_deep,unforced,err_net,err_deep,err_wide,err_wide_deep
20190103-M-Brisbane-QF-Jeremy_Chardy-Yasutaka_Uchiyama,Yasutaka Uchiyama,bh,27,8,18,6,0,0,0,0,0
20190103-M-Brisbane-QF-Jeremy_Chardy-Yasutaka_Uchiyama,Yasutaka Uchiyama,gs,47,14,32,16,1,0,0,1,0
20190103-M-Brisbane-QF-Jeremy_Chardy-Yasutaka_Uchiyama,Yasutaka Uchiyama,sl,2,1,0,0,0,0,0,0,0
20190103-M-Brisbane-QF-Jeremy_Chardy-Yasutaka_Uchiyama,Yasutaka Uchiyama,D,27,10,16,5,1,0,0,1,0
20190103-M-Brisbane-QF-Jeremy_Chardy-Yasutaka_Uchiyama,Yasutaka Uchiyama,A,23,5,16,11,0,0,0,0,0
20190103-M-Brisbane-QF-Jeremy_Chardy-Yasutaka_Uchiyama,Yasutaka Uchiyama,4,21,4,14,5,1,0,0,1,0
20190103-M-Brisbane-QF-Jeremy_Chardy-Yasutaka_Uchiyama,Yasutaka Uchiyama,5,6,3,3,1,0,0,0,0,0
20190103-M-Brisbane-QF-Jeremy_Chardy-Yasutaka_Uchiyama,Yasutaka Uchiyama,6,23,8,15,10,0,0,0,0,0
20190103-M-Brisbane-QF-Jeremy_Chardy-Yasutaka_Uchiyama,Yasutaka Uchiyama,4D,9,2,6,2,1,0,0,1,0
20190103-M-Brisbane-QF-Jeremy_Chardy-Yasutaka_Uchiyama,Yasutaka Uchiyama,4A,12,2,8,3,0,0,0,0,0
20190103-M-Brisbane-QF-Jeremy_Chardy-Yasutaka_Uchiyama,Yasutaka Uchiyama,5D,6,3,3,1,0,0,0,0,0
20190103-M-Brisbane-QF-Jeremy_Chardy-Yasutaka_Uchiyama,Yasutaka Uchiyama,5A,0,0,0,0,0,0,0,0,0
20190103-M-Brisbane-QF-Jeremy_Chardy-Yasutaka_Uchiyama,Yasutaka Uchiyama,6D,12,5,7,2,0,0,0,0,0
20190103-M-Brisbane-QF-Jeremy_Chardy-Yasutaka_Uchiyama,Yasutaka Uchiyama,6A,11,3,8,8,0,0,0,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Ernests Gulbis,Total,48,7,37,25,4,1,2,1,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Ernests Gulbis,v1st,27,5,22,15,0,0,0,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Ernests Gulbis,v2nd,21,2,15,10,4,1,2,1,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Ernests Gulbis,fh,20,1,18,14,1,0,0,1,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Ernests Gulbis,bh,28,6,19,11,3,1,2,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Ernests Gulbis,gs,44,6,34,24,4,1,2,1,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Ernests Gulbis,sl,4,1,3,1,0,0,0,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Ernests Gulbis,D,24,2,20,14,2,1,0,1,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Ernests Gulbis,A,24,5,17,11,2,0,2,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Ernests Gulbis,4,14,3,11,9,0,0,0,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Ernests Gulbis,5,20,3,13,10,4,1,2,1,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Ernests Gulbis,6,14,1,13,6,0,0,0,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Ernests Gulbis,4D,8,0,8,7,0,0,0,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Ernests Gulbis,4A,6,3,3,2,0,0,0,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Ernests Gulbis,5D,9,2,5,5,2,1,0,1,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Ernests Gulbis,5A,11,1,8,5,2,0,2,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Ernests Gulbis,6D,7,0,7,2,0,0,0,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Ernests Gulbis,6A,7,1,6,4,0,0,0,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Hyeon Chung,Total,40,8,31,16,1,0,1,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Hyeon Chung,v1st,17,4,13,8,0,0,0,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Hyeon Chung,v2nd,23,4,18,8,1,0,1,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Hyeon Chung,fh,12,3,9,5,0,0,0,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Hyeon Chung,bh,27,4,22,11,1,0,1,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Hyeon Chung,gs,37,6,30,15,1,0,1,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Hyeon Chung,sl,2,1,1,1,0,0,0,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Hyeon Chung,D,21,4,17,11,0,0,0,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Hyeon Chung,A,19,4,14,5,1,0,1,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Hyeon Chung,4,19,3,15,10,1,0,1,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Hyeon Chung,5,7,2,5,2,0,0,0,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Hyeon Chung,6,14,3,11,4,0,0,0,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Hyeon Chung,4D,8,2,6,5,0,0,0,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Hyeon Chung,4A,11,1,9,5,1,0,1,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Hyeon Chung,5D,4,1,3,2,0,0,0,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Hyeon Chung,5A,3,1,2,0,0,0,0,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Hyeon Chung,6D,9,1,8,4,0,0,0,0,0
20190102-M-Pune-R16-Ernests_Gulbis-Hyeon_Chung,Hyeon Chung,6A,5,2,3,0,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Nikoloz Basilashvili,Total,31,5,24,13,2,1,0,1,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Nikoloz Basilashvili,v1st,14,2,12,7,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Nikoloz Basilashvili,v2nd,17,3,12,6,2,1,0,1,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Nikoloz Basilashvili,fh,13,2,10,6,1,0,0,1,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Nikoloz Basilashvili,bh,18,3,14,7,1,1,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Nikoloz Basilashvili,gs,31,5,24,13,2,1,0,1,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Nikoloz Basilashvili,sl,0,0,0,0,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Nikoloz Basilashvili,D,13,2,11,7,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Nikoloz Basilashvili,A,18,3,13,6,2,1,0,1,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Nikoloz Basilashvili,4,11,2,8,3,1,1,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Nikoloz Basilashvili,5,10,2,7,6,1,0,0,1,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Nikoloz Basilashvili,6,10,1,9,4,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Nikoloz Basilashvili,4D,3,1,2,1,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Nikoloz Basilashvili,4A,8,1,6,2,1,1,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Nikoloz Basilashvili,5D,5,1,4,4,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Nikoloz Basilashvili,5A,5,1,3,2,1,0,0,1,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Nikoloz Basilashvili,6D,5,0,5,2,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Nikoloz Basilashvili,6A,5,1,4,2,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Andrey Rublev,Total,27,4,23,9,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Andrey Rublev,v1st,14,2,12,7,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Andrey Rublev,v2nd,13,2,11,2,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Andrey Rublev,fh,9,2,7,5,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Andrey Rublev,bh,18,2,16,4,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Andrey Rublev,gs,27,4,23,9,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Andrey Rublev,D,12,2,10,4,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Andrey Rublev,A,15,2,13,5,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Andrey Rublev,4,11,1,10,3,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Andrey Rublev,5,7,1,6,1,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Andrey Rublev,6,9,2,7,5,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Andrey Rublev,4D,5,1,4,2,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Andrey Rublev,4A,6,0,6,1,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Andrey Rublev,5D,2,0,2,0,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Andrey Rublev,5A,5,1,4,1,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Andrey Rublev,6D,5,1,4,2,0,0,0,0,0
20190102-M-Doha-R16-Nikoloz_Basilashvili-Andrey_Rublev,Andrey Rublev,6A,4,1,3,3,0,0,0,0,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Nicolas Jarry,Total,42,5,29,13,7,3,2,2,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Nicolas Jarry,v1st,13,2,10,6,0,0,0,0,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Nicolas Jarry,v2nd,29,3,19,7,7,3,2,2,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Nicolas Jarry,fh,10,0,8,4,2,1,1,0,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Nicolas Jarry,bh,31,5,21,9,5,2,1,2,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Nicolas Jarry,gs,38,4,27,12,7,3,2,2,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Nicolas Jarry,sl,3,1,2,1,0,0,0,0,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Nicolas Jarry,D,24,3,18,8,2,1,1,0,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Nicolas Jarry,A,18,2,11,5,5,2,1,2,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Nicolas Jarry,4,21,2,13,6,5,2,1,2,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Nicolas Jarry,5,8,1,5,2,2,1,1,0,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Nicolas Jarry,6,13,2,11,5,0,0,0,0,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Nicolas Jarry,4D,7,0,6,3,0,0,0,0,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Nicolas Jarry,4A,14,2,7,3,5,2,1,2,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Nicolas Jarry,5D,5,1,2,1,2,1,1,0,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Nicolas Jarry,5A,3,0,3,1,0,0,0,0,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Nicolas Jarry,6D,12,2,10,4,0,0,0,0,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Nicolas Jarry,6A,1,0,1,1,0,0,0,0,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Stan Wawrinka,Total,43,8,27,12,5,2,0,3,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Stan Wawrinka,v1st,24,5,16,4,0,0,0,0,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Stan Wawrinka,v2nd,19,3,11,8,5,2,0,3,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Stan Wawrinka,fh,26,3,19,11,4,2,0,2,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Stan Wawrinka,bh,15,5,8,1,1,0,0,1,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Stan Wawrinka,gs,11,2,7,5,2,1,0,1,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Stan Wawrinka,sl,30,6,20,7,3,1,0,2,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Stan Wawrinka,D,23,4,13,7,4,2,0,2,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Stan Wawrinka,A,20,4,14,5,1,0,0,1,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Stan Wawrinka,4,17,3,10,4,3,1,0,2,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Stan Wawrinka,5,11,2,7,5,2,1,0,1,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Stan Wawrinka,6,15,3,10,3,0,0,0,0,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Stan Wawrinka,4D,8,1,5,3,2,1,0,1,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Stan Wawrinka,4A,9,2,5,1,1,0,0,1,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Stan Wawrinka,5D,9,1,6,4,2,1,0,1,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Stan Wawrinka,5A,2,1,1,1,0,0,0,0,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Stan Wawrinka,6D,6,2,2,0,0,0,0,0,0
20190102-M-Doha-R16-Nicolas_Jarry-Stan_Wawrinka,Stan Wawrinka,6A,9,1,8,3,0,0,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Nick Kyrgios,Total,42,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Nick Kyrgios,v1st,27,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Nick Kyrgios,v2nd,15,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Nick Kyrgios,fh,19,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Nick Kyrgios,bh,23,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Nick Kyrgios,gs,36,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Nick Kyrgios,sl,6,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Nick Kyrgios,D,24,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Nick Kyrgios,A,18,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Nick Kyrgios,4,13,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Nick Kyrgios,5,3,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Nick Kyrgios,6,26,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Nick Kyrgios,4D,7,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Nick Kyrgios,4A,6,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Nick Kyrgios,5D,2,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Nick Kyrgios,5A,1,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Nick Kyrgios,6D,15,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Nick Kyrgios,6A,11,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Jeremy Chardy,Total,39,0,0,0,3,1,1,1,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Jeremy Chardy,v1st,30,0,0,0,1,0,1,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Jeremy Chardy,v2nd,9,0,0,0,2,1,0,1,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Jeremy Chardy,fh,18,0,0,0,2,1,1,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Jeremy Chardy,bh,21,0,0,0,1,0,0,1,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Jeremy Chardy,gs,32,0,0,0,3,1,1,1,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Jeremy Chardy,sl,7,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Jeremy Chardy,D,19,0,0,0,1,1,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Jeremy Chardy,A,20,0,0,0,2,0,1,1,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Jeremy Chardy,4,17,0,0,0,2,1,0,1,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Jeremy Chardy,5,2,0,0,0,1,0,1,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Jeremy Chardy,6,20,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Jeremy Chardy,4D,6,0,0,0,1,1,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Jeremy Chardy,4A,11,0,0,0,1,0,0,1,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Jeremy Chardy,5D,1,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Jeremy Chardy,5A,1,0,0,0,1,0,1,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Jeremy Chardy,6D,12,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Nick_Kyrgios-Jeremy_Chardy,Jeremy Chardy,6A,8,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,Grigor Dimitrov,Total,43,4,38,21,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,Grigor Dimitrov,v1st,28,2,26,15,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,Grigor Dimitrov,v2nd,15,2,12,6,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,Grigor Dimitrov,fh,16,2,14,9,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,Grigor Dimitrov,bh,27,2,24,12,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,Grigor Dimitrov,gs,19,2,17,10,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,Grigor Dimitrov,sl,24,2,21,11,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,Grigor Dimitrov,D,22,3,19,9,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,Grigor Dimitrov,A,21,1,19,12,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,Grigor Dimitrov,4,19,1,17,10,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,Grigor Dimitrov,5,11,0,11,6,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,Grigor Dimitrov,6,13,3,10,5,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,Grigor Dimitrov,4D,8,1,7,5,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,Grigor Dimitrov,4A,11,0,10,5,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,Grigor Dimitrov,5D,7,0,7,2,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,Grigor Dimitrov,5A,4,0,4,4,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,Grigor Dimitrov,6D,7,2,5,2,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,Grigor Dimitrov,6A,6,1,5,3,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,John Millman,Total,45,9,36,19,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,John Millman,v1st,20,5,15,6,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,John Millman,v2nd,25,4,21,13,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,John Millman,fh,14,4,10,5,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,John Millman,bh,31,5,26,14,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,John Millman,gs,43,8,35,18,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,John Millman,sl,2,1,1,1,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,John Millman,D,19,4,15,10,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,John Millman,A,26,5,21,9,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,John Millman,4,17,3,14,8,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,John Millman,5,3,0,3,2,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,John Millman,6,25,6,19,9,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,John Millman,4D,3,1,2,2,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,John Millman,4A,14,2,12,6,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,John Millman,5D,1,0,1,1,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,John Millman,5A,2,0,2,1,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,John Millman,6D,15,3,12,7,0,0,0,0,0
20190102-M-Brisbane-R16-Grigor_Dimitrov-John_Millman,John Millman,6A,10,3,7,2,0,0,0,0,0
20190102-M-Brisbane-R16-Andy_Murray-Daniil_Medvedev,Andy Murray,Total,30,0,0,0,3,1,1,1,0
20190102-M-Brisbane-R16-Andy_Murray-Daniil_Medvedev,Andy Murray,v1st,15,0,0,0,1,1,0,0,0
20190102-M-Brisbane-R16-Andy_Murray-Daniil_Medvedev,Andy Murray,v2nd,15,0,0,0,2,0,1,1,0
20190102-M-Brisbane-R16-Andy_Murray-Daniil_Medvedev,Andy Murray,fh,13,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Andy_Murray-Daniil_Medvedev,Andy Murray,bh,17,0,0,0,3,1,1,1,0
20190102-M-Brisbane-R16-Andy_Murray-Daniil_Medvedev,Andy Murray,gs,26,0,0,0,3,1,1,1,0
20190102-M-Brisbane-R16-Andy_Murray-Daniil_Medvedev,Andy Murray,sl,4,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Andy_Murray-Daniil_Medvedev,Andy Murray,D,12,0,0,0,1,1,0,0,0
20190102-M-Brisbane-R16-Andy_Murray-Daniil_Medvedev,Andy Murray,A,18,0,0,0,2,0,1,1,0
20190102-M-Brisbane-R16-Andy_Murray-Daniil_Medvedev,Andy Murray,4,12,0,0,0,2,0,1,1,0
20190102-M-Brisbane-R16-Andy_Murray-Daniil_Medvedev,Andy Murray,5,8,0,0,0,1,1,0,0,0
20190102-M-Brisbane-R16-Andy_Murray-Daniil_Medvedev,Andy Murray,6,10,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Andy_Murray-Daniil_Medvedev,Andy Murray,4D,4,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Andy_Murray-Daniil_Medvedev,Andy Murray,4A,8,0,0,0,2,0,1,1,0
20190102-M-Brisbane-R16-Andy_Murray-Daniil_Medvedev,Andy Murray,5D,4,0,0,0,1,1,0,0,0
20190102-M-Brisbane-R16-Andy_Murray-Daniil_Medvedev,Andy Murray,5A,4,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Andy_Murray-Daniil_Medvedev,Andy Murray,6D,4,0,0,0,0,0,0,0,0
20190102-M-Brisbane-R16-Andy_Murray-Daniil_Medvedev,Andy Murray,6A,6,0,0,0,0,0,0,0,0
