match_id,match_timestamp,p1_name,p2_name,p1_avg_1st_sv_speed,p2_avg_1st_sv_speed,p1_avg_2nd_sv_speed,p2_avg_2nd_sv_speed,p1_winners,p2_winners,p1_unforced_errors,p2_unforced_errors,p1_net_points_won,p2_net_points_won,p1_net_points_played,p2_net_points_played,data_added_timestamp
M15WNIU8,1744301100,Popyrin A.,Ruud C.,204.0,184.0,170.0,166.0,48.0,36.0,45.0,37.0,23.0,21.0,27.0,25.0,1744406280.491805
Ikp6t5Ui,1744294200,Rublev A.,Fils A.,204.0,195.0,151.0,161.0,9.0,21.0,18.0,18.0,1.0,3.0,3.0,5.0,1744406277.420739
QPtKhVPi,1744294200,Draper J.,Davidovich Fokina A.,194.0,186.0,148.0,154.0,32.0,30.0,46.0,57.0,12.0,18.0,17.0,23.0,1744406274.348288
KEfyJ6qR,1744232100,Medvedev D.,Muller A.,198.0,182.0,148.0,147.0,28.0,30.0,47.0,47.0,13.0,9.0,17.0,14.0,1744406254.643409
0ClmdRKh,1744229700,Vacherot V.,Dimitrov G.,172.0,206.0,154.0,163.0,8.0,35.0,29.0,43.0,5.0,9.0,8.0,12.0,1744406251.617802
fqXorQ4m,1744225800,Tiafoe F.,Popyrin A.,195.0,195.0,146.0,159.0,22.0,27.0,20.0,37.0,5.0,7.0,9.0,12.0,1744406248.546624
WQk1lyDU,1744225500,Djokovic N.,Tabilo A.,192.0,194.0,156.0,147.0,18.0,16.0,29.0,16.0,6.0,6.0,8.0,11.0,1744406245.474452
CE834oJk,1744224600,Bautista-Agut R.,Ruud C.,184.0,192.0,152.0,164.0,8.0,24.0,25.0,10.0,6.0,5.0,9.0,8.0,1744406242.395328
drncY5rh,1744221000,Machac T.,De Minaur A.,193.0,203.0,157.0,157.0,24.0,28.0,40.0,24.0,10.0,5.0,12.0,7.0,1744406239.354735
xlt1HSKj,1744218600,Cerundolo F.,Alcaraz C.,188.0,196.0,154.0,163.0,11.0,19.0,31.0,31.0,1.0,8.0,7.0,11.0,1744406236.36096
8tGs9rT8,1744217100,Rublev A.,Monfils G.,198.0,199.0,150.0,159.0,22.0,20.0,27.0,28.0,8.0,3.0,10.0,3.0,1744406233.323626
6ejJBOgS,1744215600,Cobolli F.,Fils A.,183.0,198.0,153.0,158.0,12.0,13.0,23.0,17.0,3.0,8.0,6.0,9.0,1744406230.322964
KExAsRA7,1744207800,Lehecka J.,Musetti L.,209.0,181.0,174.0,157.0,25.0,24.0,51.0,27.0,16.0,8.0,23.0,11.0,1744406227.250003
4zpCA2jo,1744207800,Etcheverry T. M.,Davidovich Fokina A.,209.0,192.0,155.0,159.0,15.0,29.0,35.0,33.0,4.0,8.0,14.0,10.0,1744406224.226394
hnLBqM5j,1744207800,Borges N.,Martinez P.,192.0,172.0,155.0,139.0,49.0,28.0,66.0,41.0,15.0,12.0,20.0,22.0,1744406221.10511
tjI5Uken,1744207800,Altmaier D.,Gasquet R.,184.0,180.0,142.0,152.0,36.0,27.0,20.0,14.0,15.0,16.0,24.0,26.0,1744406218.033597
Y1nzEQGr,1744147200,Draper J.,Giron M.,202.0,187.0,161.0,152.0,21.0,9.0,17.0,14.0,7.0,2.0,10.0,4.0,1744406191.337722
IXp6IXB4,1744144200,Thompson J.,Tsitsipas S.,196.0,201.0,153.0,161.0,22.0,22.0,33.0,29.0,12.0,7.0,14.0,10.0,1744406188.339481
fFqpEhvK,1744142400,Tiafoe F.,Kecmanovic M.,193.0,189.0,140.0,150.0,52.0,29.0,46.0,32.0,13.0,9.0,23.0,16.0,1744406185.270819
p4bSQVNP,1744136400,Griekspoor T.,Fils A.,198.0,193.0,165.0,174.0,21.0,31.0,49.0,36.0,13.0,5.0,20.0,10.0,1744406182.198591
ruIX4l16,1744134900,Machac T.,Baez S.,196.0,169.0,160.0,144.0,32.0,17.0,49.0,32.0,14.0,3.0,16.0,4.0,1744406179.133718
b3tJwO8t,1744134300,Zverev A.,Berrettini M.,211.0,210.0,170.0,165.0,21.0,25.0,34.0,39.0,16.0,5.0,25.0,7.0,1744406176.018806
4YpSGuPO,1744132800,Etcheverry T. M.,Moutet C.,197.0,165.0,152.0,141.0,25.0,31.0,26.0,36.0,21.0,5.0,38.0,6.0,1744406172.988527
fcQyyqAt,1744130700,Lajovic D.,Cobolli F.,180.0,183.0,152.0,154.0,10.0,19.0,22.0,23.0,1.0,12.0,4.0,16.0,1744406169.628845
2LdbjknD,1744129200,Rune H.,Borges N.,191.0,194.0,155.0,155.0,7.0,13.0,15.0,10.0,2.0,0.0,3.0,0.0,1744406166.529972
MPTO6AWg,1744128900,Bautista-Agut R.,Nakashima B.,183.0,185.0,156.0,140.0,12.0,12.0,23.0,34.0,6.0,4.0,7.0,8.0,1744406163.458058
8OGIeP6e,1744121400,Sonego L.,Martinez P.,197.0,169.0,162.0,137.0,32.0,16.0,47.0,19.0,10.0,8.0,18.0,11.0,1744406160.38598
UeGu3SVI,1744121400,Popyrin A.,Humbert U.,198.0,198.0,168.0,160.0,24.0,34.0,50.0,46.0,18.0,6.0,29.0,6.0,1744406157.315183
KbrV4Tq9,1744121400,Jarry N.,Dimitrov G.,190.0,202.0,168.0,161.0,20.0,10.0,15.0,13.0,6.0,4.0,10.0,4.0,1744406154.146046
tEWw37EL,1744067100,Fognini F.,Cerundolo F.,178.0,188.0,150.0,163.0,11.0,10.0,35.0,18.0,6.0,2.0,7.0,5.0,1744406026.559705
EaQG8W1s,1744056600,Davidovich Fokina A.,Shelton B.,189.0,201.0,157.0,174.0,17.0,16.0,33.0,47.0,9.0,6.0,14.0,13.0,1744406023.489
8M3khBH0,1744055700,Medvedev D.,Khachanov K.,202.0,186.0,152.0,147.0,36.0,26.0,34.0,43.0,4.0,12.0,8.0,22.0,1744406020.421073
ldJpZMvg,1744050900,Muller A.,Ugo Carabelli C.,182.0,183.0,146.0,139.0,23.0,17.0,29.0,21.0,15.0,4.0,16.0,4.0,1744406017.345252
M9HhX095,1744048500,Navone M.,Berrettini M.,179.0,208.0,153.0,168.0,12.0,19.0,29.0,35.0,2.0,7.0,7.0,9.0,1744406014.244406
rJdJI1fC,1744044900,Bu Y.,Musetti L.,194.0,177.0,152.0,148.0,15.0,35.0,35.0,45.0,14.0,14.0,17.0,20.0,1744406011.14891
IyB1VvvI,1744042800,Auger-Aliassime F.,Altmaier D.,198.0,183.0,169.0,141.0,23.0,23.0,16.0,7.0,16.0,7.0,24.0,12.0,1744406008.128879
Q1E9TI8U,1744041300,Monfils G.,Marozsan F.,196.0,183.0,159.0,155.0,28.0,22.0,20.0,41.0,2.0,13.0,3.0,18.0,1744406005.057678
CdN9coxq,1744035000,Wawrinka S.,Tabilo A.,193.0,184.0,156.0,142.0,39.0,30.0,41.0,37.0,9.0,9.0,11.0,17.0,1744406001.985065
txFQg3y8,1744035000,Lehecka J.,Korda S.,201.0,196.0,171.0,158.0,17.0,15.0,22.0,26.0,6.0,7.0,9.0,11.0,1744405998.913905
0d0sfXnl,1744035000,Giron M.,Shapovalov D.,185.0,194.0,138.0,164.0,12.0,28.0,23.0,49.0,5.0,18.0,6.0,23.0,1744405995.842909
0ClVMLvn,1743399900,Mensik J.,Djokovic N.,166.0,166.0,140.0,145.0,29.0,22.0,22.0,20.0,5.0,5.0,8.0,5.0,1744049536.957363
8S6o0qX9,1743444000,Mayot H.,Herbert P.,,,,,12.0,26.0,19.0,24.0,6.0,14.0,9.0,16.0,1744049533.837851
SYEafulK,1743442800,Majchrzak K.,Nagal S.,,,,,29.0,13.0,17.0,25.0,14.0,3.0,16.0,6.0,1744049530.790407
2u71j2C5,1743437400,Coria F.,Hemery C.,,,,,11.0,12.0,6.0,20.0,2.0,10.0,2.0,13.0,1744049527.726089
hOb7TBq4,1743437400,Cerundolo J. M.,Droguet T.,,,,,25.0,17.0,30.0,28.0,12.0,12.0,16.0,17.0,1744049524.668007
Wp07LtoC,1743459600,Vukic A.,Dellien H.,192.0,174.0,151.0,148.0,46.0,26.0,59.0,30.0,12.0,11.0,16.0,14.0,1744049521.413964
O6HQ8316,1743453600,Fognini F.,Collignon R.,182.0,201.0,152.0,167.0,14.0,10.0,30.0,21.0,7.0,10.0,9.0,10.0,1744049518.326498
jZCu3YUp,1743445200,Carballes Baena R.,Baadi T.,171.0,162.0,142.0,147.0,21.0,24.0,30.0,48.0,9.0,10.0,10.0,16.0,1744049514.919249
MoTMQXHN,1743473100,Daniel T.,Brooksby J.,,,,,12.0,22.0,22.0,16.0,3.0,5.0,8.0,7.0,1744049511.775568
MoB37RM8,1743466200,Garin C.,Ritschard A.,,,,,24.0,16.0,17.0,25.0,8.0,8.0,9.0,14.0,1744049508.527591
8GGUWGFF,1743437400,Skatov T.,Albot R.,,,,,19.0,22.0,19.0,37.0,1.0,7.0,4.0,11.0,1744049505.387117
08bWJbC7,1743432600,Blanchet U.,Misolic F.,,,,,20.0,18.0,27.0,5.0,2.0,5.0,9.0,7.0,1744049502.237636
WvFr46OE,1743426600,Vacherot V.,Preda L.,,,,,26.0,12.0,25.0,23.0,8.0,1.0,8.0,4.0,1744049498.899285
UqKWiBgm,1743426600,Klizan M.,Gueymard Wayenburg S.,,,,,31.0,39.0,33.0,59.0,10.0,9.0,16.0,17.0,1744049495.646879
0jm0pgq1,1743448200,Van De Zandschulp B.,Gasquet R.,191.0,189.0,154.0,160.0,27.0,26.0,24.0,17.0,13.0,12.0,18.0,19.0,1744049492.515212
zRfEgcME,1743440100,Basavareddy N.,Jianu F. C.,186.0,167.0,155.0,158.0,24.0,13.0,30.0,14.0,7.0,12.0,8.0,14.0,1744049489.278973
KICRVgU7,1743436800,Marozsan F.,Dzumhur D.,,,,,,,,,,,,,1744049486.161062
ribMiyiR,1743432000,Djere L.,Navone M.,194.0,185.0,154.0,153.0,12.0,19.0,24.0,7.0,3.0,4.0,9.0,6.0,1744049482.888219
bixVdhKr,1743636600,Collignon R.,Borges N.,204.0,193.0,159.0,156.0,24.0,43.0,30.0,43.0,9.0,10.0,17.0,10.0,1744049352.861354
ANs071Mr,1743630600,Carballes Baena R.,Virtanen O.,172.0,190.0,141.0,164.0,11.0,22.0,14.0,33.0,9.0,3.0,12.0,8.0,1744049349.598103
2m1fccHO,1743624600,De Jong J.,Majchrzak K.,177.0,184.0,150.0,138.0,10.0,21.0,30.0,25.0,4.0,7.0,7.0,10.0,1744049346.505143
AePDVyxS,1743617100,Muller A.,Dellien H.,184.0,183.0,148.0,157.0,29.0,23.0,34.0,54.0,6.0,13.0,8.0,14.0,1744049343.415316
WMHKUpOP,1743610200,Kopriva V.,Gojo B.,166.0,207.0,142.0,150.0,12.0,24.0,27.0,56.0,2.0,2.0,4.0,2.0,1744049340.204235
OKdaN2Ga,1743610200,Darderi L.,Boyer T.,187.0,177.0,161.0,142.0,14.0,20.0,25.0,36.0,6.0,15.0,7.0,18.0,1744049337.067591
CY2DyTzp,1743650100,Smith C.,Quinn E.,,,,,13.0,13.0,15.0,18.0,4.0,5.0,4.0,7.0,1744049333.959255
CjGSf1OM,1743639000,Tabilo A.,Brooksby J.,,,,,23.0,32.0,52.0,33.0,14.0,16.0,20.0,23.0,1744049330.921954
fZy6UFIb,1743580800,Nishikori K.,Krueger M.,,,,,0.0,3.0,4.0,0.0,1.0,2.0,3.0,2.0,1744049327.669261
UBEB55iL,1743572700,Hijikata R.,Eubanks C.,,,,,2.0,4.0,1.0,3.0,1.0,0.0,2.0,1.0,1744049324.57507
M9gjbNqe,1743561900,Quinn E.,Thompson J.,,,,,15.0,6.0,25.0,16.0,3.0,2.0,4.0,5.0,1744049321.30286
b7rcWyln,1743560100,Smith C.,Duckworth J.,,,,,17.0,13.0,12.0,27.0,2.0,5.0,3.0,10.0,1744049318.173266
dEMjoH4m,1743614100,Comesana F.,Bautista-Agut R.,189.0,181.0,163.0,155.0,41.0,30.0,26.0,24.0,13.0,19.0,16.0,28.0,1744049315.070597
h0dtyxoe,1743605700,Gasquet R.,Cobolli F.,184.0,192.0,153.0,157.0,12.0,33.0,33.0,45.0,3.0,4.0,8.0,8.0,1744049312.007827
SMUKJ1yP,1743599400,Ugo Carabelli C.,Misolic F.,183.0,176.0,151.0,138.0,9.0,18.0,8.0,7.0,1.0,7.0,3.0,10.0,1744049308.620551
Qs05Q5an,1743720600,Kopriva V.,Sonego L.,167.0,194.0,135.0,156.0,21.0,24.0,35.0,40.0,5.0,13.0,8.0,21.0,1744049294.061614
WnyUeffe,1743712800,Darderi L.,Gaston H.,183.0,177.0,158.0,137.0,23.0,26.0,36.0,31.0,13.0,10.0,23.0,10.0,1744049290.778811
CEbRB5k1,1743702900,Griekspoor T.,Carreno-Busta P.,200.0,184.0,168.0,147.0,48.0,22.0,42.0,22.0,21.0,7.0,24.0,7.0,1744049287.714822
CjdnWT4s,1743696600,Herbert P.,Bellucci M.,191.0,180.0,159.0,156.0,13.0,19.0,28.0,15.0,9.0,6.0,18.0,9.0,1744049284.352256
GQaa4wSp,1743731100,Nishikori K.,Eubanks C.,,,,,6.0,9.0,9.0,8.0,0.0,2.0,1.0,2.0,1744049281.054264
xKSAdzCG,1743725400,McDonald M.,Nakashima B.,,,,,14.0,24.0,17.0,20.0,3.0,4.0,5.0,5.0,1744049277.587455
GdUgBB0s,1743667200,Denolly C.,Kovacevic A.,,,,,11.0,26.0,25.0,28.0,5.0,6.0,8.0,9.0,1744049274.50174
2svk1rp3,1743656400,Paul T.,Garin C.,,,,,34.0,26.0,47.0,26.0,16.0,10.0,28.0,14.0,1744049271.235998
jcDBIVO6,1743719100,Wawrinka S.,Martinez P.,189.0,171.0,154.0,139.0,26.0,26.0,49.0,38.0,6.0,11.0,13.0,14.0,1744049265.001023
2uBFKO95,1743708600,Dzumhur D.,Jianu F. C.,164.0,168.0,142.0,136.0,38.0,30.0,31.0,47.0,12.0,21.0,16.0,33.0,1744049261.696439
Kp9TiwUO,1743698100,Fucsovics M.,Navone M.,185.0,183.0,159.0,149.0,27.0,15.0,32.0,41.0,17.0,10.0,20.0,11.0,1744049258.609789
Gp6nvA6e,1743694800,Jarry N.,O'Connell C.,199.0,186.0,163.0,146.0,35.0,18.0,63.0,26.0,25.0,6.0,29.0,10.0,1744049255.348843
IayZp8A4,1743694800,Baez S.,Diallo G.,173.0,203.0,147.0,180.0,6.0,29.0,23.0,61.0,2.0,6.0,4.0,11.0,1744049252.235732
tCHpfxn3,1743804600,Muller A.,Majchrzak K.,188.0,188.0,154.0,154.0,20.0,20.0,42.0,24.0,5.0,10.0,9.0,14.0,1744049238.042428
hCtiSCHq,1743798600,Griekspoor T.,Bellucci M.,194.0,187.0,159.0,165.0,15.0,15.0,21.0,35.0,9.0,3.0,13.0,5.0,1744049234.5784
YmcYCVuo,1743790800,Darderi L.,Kopriva V.,185.0,172.0,145.0,138.0,13.0,31.0,27.0,42.0,2.0,9.0,8.0,12.0,1744049231.505328
0QiMlK3m,1743783000,Carballes Baena R.,Borges N.,174.0,193.0,141.0,154.0,10.0,31.0,22.0,48.0,3.0,9.0,3.0,11.0,1744049228.246259
GtA4Y38L,1743820500,Eubanks C.,Nakashima B.,,,,,10.0,15.0,30.0,17.0,5.0,5.0,6.0,6.0,1744049225.168849
SSswFjit,1743814200,Paul T.,Smith C.,,,,,23.0,13.0,19.0,31.0,11.0,4.0,14.0,6.0,1744049222.095279
YLOa80yH,1743804600,Brooksby J.,Kovacevic A.,,,,,26.0,24.0,27.0,45.0,11.0,12.0,14.0,15.0,1744049219.02191
jZAWxfvm,1743746400,Michelsen A.,Mannarino A.,,,,,21.0,24.0,45.0,44.0,8.0,8.0,13.0,12.0,1744049215.911376
negM3W1n,1743739800,Walton A.,Tiafoe F.,,,,,14.0,34.0,20.0,21.0,2.0,9.0,7.0,11.0,1744049212.854582
fa3xecKa,1743795600,Dzumhur D.,Martinez P.,164.0,179.0,140.0,143.0,18.0,9.0,9.0,20.0,2.0,4.0,6.0,11.0,1744049209.641291
O0dtBWb6,1743787800,Misolic F.,Cobolli F.,174.0,191.0,146.0,158.0,19.0,16.0,38.0,37.0,6.0,6.0,8.0,9.0,1744049206.481749
lYn04n3e,1743778200,Baez S.,Comesana F.,171.0,191.0,143.0,165.0,27.0,27.0,35.0,52.0,8.0,14.0,12.0,22.0,1744049203.258972
x4jr7gSi,1743772200,O'Connell C.,Fucsovics M.,187.0,188.0,146.0,157.0,16.0,26.0,19.0,12.0,6.0,8.0,12.0,11.0,1744049200.195188
IaTMCNtf,1743890400,Norrie C.,Bellucci M.,,,,,22.0,38.0,29.0,38.0,11.0,6.0,20.0,8.0,1744049185.933837
joDtXiS8,1743888300,Bergs Z.,Marozsan F.,,,,,11.0,20.0,23.0,22.0,2.0,6.0,7.0,10.0,1744049182.756606
lM6CdBjd,1743883200,Lajovic D.,Bublik A.,,,,,19.0,25.0,28.0,44.0,11.0,9.0,14.0,15.0,1744049179.584157
zwVg9lz2,1743882600,Comesana F.,Djere L.,,,,,10.0,16.0,13.0,9.0,8.0,8.0,12.0,8.0,1744049176.475007
xrm7IhDF,1743879900,Bonzi B.,Ramos A.,,,,,22.0,9.0,51.0,32.0,8.0,3.0,11.0,6.0,1744049173.332486
jRtUA1B6,1743876000,Budkov Kjaer N.,Bu Y.,,,,,11.0,13.0,30.0,22.0,1.0,4.0,2.0,5.0,1744049170.268002
ngzw9utJ,1743873000,Nardi L.,Rinderknech A.,,,,,11.0,16.0,27.0,32.0,0.0,10.0,0.0,16.0,1744049167.196297
p8jFGWsS,1743872700,Goffin D.,Hanfmann Y.,,,,,29.0,26.0,49.0,52.0,5.0,8.0,11.0,16.0,1744049164.086065
6Pc9GV2M,1743869400,Navone M.,Tseng C. H.,,,,,17.0,5.0,23.0,27.0,6.0,1.0,8.0,5.0,1744049161.015408
2PWoBA5k,1743869400,Navone M.,Van De Zandschulp B.,,,,,,,,,,,,,1744049157.926389
GSbbKEr3,1743869400,Gojo B.,Medjedovic H.,,,,,21.0,21.0,34.0,15.0,7.0,5.0,12.0,5.0,1744049154.907009
Ym5u4gbM,1743867600,Herbert P.,Vukic A.,,,,,27.0,20.0,11.0,16.0,11.0,5.0,15.0,9.0,1744049151.612752
vmNOWrYP,1743862200,Ugo Carabelli C.,Gaston H.,,,,,9.0,16.0,17.0,31.0,3.0,4.0,4.0,9.0,1744049148.534099
UJjBbXLq,1743862200,Munar J.,Altmaier D.,,,,,25.0,44.0,29.0,49.0,15.0,29.0,19.0,39.0,1744049145.358997
dpuEEqCs,1743862200,Diallo G.,Moutet C.,,,,,32.0,29.0,54.0,22.0,28.0,4.0,54.0,7.0,1744049142.285955
IkYPVH5M,1743879600,Griekspoor T.,Majchrzak K.,201.0,184.0,165.0,148.0,27.0,23.0,12.0,8.0,8.0,7.0,13.0,9.0,1744049138.818611
WpKmjUHl,1743873000,Carballes Baena R.,Darderi L.,176.0,195.0,143.0,148.0,5.0,22.0,23.0,29.0,7.0,8.0,10.0,10.0,1744049135.724921
GCzNUad2,1743894600,Paul T.,Brooksby J.,,,,,36.0,20.0,54.0,32.0,15.0,12.0,22.0,16.0,1744049132.258486
dAQt7hkR,1743835500,Michelsen A.,Tiafoe F.,,,,,20.0,21.0,32.0,19.0,4.0,9.0,6.0,10.0,1744049129.186062
d2ME4TWs,1743873000,Cobolli F.,Dzumhur D.,187.0,166.0,156.0,148.0,20.0,8.0,8.0,8.0,5.0,3.0,9.0,3.0,1744049122.94639
pxv5pjSq,1743865800,Baez S.,Fucsovics M.,172.0,187.0,143.0,158.0,9.0,15.0,24.0,37.0,4.0,3.0,8.0,4.0,1744049119.624641
G27vvOB7,1743960000,Marozsan F.,Bellucci M.,,,,,18.0,16.0,13.0,23.0,8.0,4.0,11.0,8.0,1744049105.54386
hlrjKMMt,1743959100,Djere L.,Lajovic D.,,,,,16.0,9.0,42.0,25.0,1.0,2.0,6.0,5.0,1744049102.488698
vX2QtsZH,1743956100,Ramos A.,Bu Y.,,,,,15.0,20.0,27.0,14.0,2.0,6.0,4.0,6.0,1744049099.256271
Myt5aXSN,1743952200,Ugo Carabelli C.,Medjedovic H.,,,,,24.0,31.0,10.0,12.0,3.0,4.0,6.0,10.0,1744049096.141793
bJp1Jnyf,1743948900,Navone M.,Rinderknech A.,,,,,18.0,22.0,20.0,66.0,3.0,13.0,6.0,21.0,1744049092.686913
WpOsWPKa,1743948600,Goffin D.,Moutet C.,,,,,32.0,26.0,73.0,54.0,34.0,13.0,56.0,19.0,1744049089.58946
zLsc1gbB,1743948600,Altmaier D.,Herbert P.,,,,,25.0,25.0,21.0,35.0,8.0,20.0,12.0,25.0,1744049086.283644
GOOAagPQ,1743972600,Thompson J.,Mpetshi Perricard G.,195.0,217.0,152.0,179.0,15.0,24.0,18.0,34.0,7.0,4.0,9.0,7.0,1744049083.243281
tzpbL9om,1743962400,Struff J-L.,Vacherot V.,193.0,202.0,161.0,168.0,11.0,17.0,25.0,10.0,3.0,4.0,4.0,4.0,1744049079.985128
8bL21FfE,1743962400,Arnaldi M.,Gasquet R.,193.0,188.0,158.0,158.0,35.0,32.0,53.0,28.0,16.0,15.0,26.0,19.0,1744049076.895777
AiB9pPZh,1743966600,Griekspoor T.,Darderi L.,201.0,191.0,164.0,151.0,39.0,26.0,30.0,27.0,17.0,9.0,23.0,12.0,1744049073.680453
QPQ5iiR9,1743987900,Brooksby J.,Tiafoe F.,,,,,25.0,16.0,17.0,26.0,5.0,9.0,10.0,12.0,1744049070.546498
Iyqzuax0,1743922200,Nakashima B.,Tiafoe F.,,,,,18.0,26.0,27.0,17.0,5.0,7.0,14.0,10.0,1744049067.415997
IRDBCvO9,1743955800,Baez S.,Cobolli F.,166.0,191.0,144.0,154.0,18.0,14.0,32.0,37.0,6.0,11.0,7.0,17.0,1744049064.363162
Y7cugXCG,1743542400,Cerundolo J. M.,Gaston H.,177.0,167.0,136.0,139.0,29.0,38.0,43.0,48.0,17.0,18.0,30.0,21.0,1743605351.561729
thqWdFDi,1743541200,Coria F.,Herbert P.,160.0,195.0,145.0,159.0,10.0,39.0,31.0,54.0,3.0,25.0,4.0,33.0,1743605348.499551
2iTHAPWg,1743537000,Carreno-Busta P.,Lalami Laaroussi Y.,183.0,195.0,145.0,150.0,15.0,11.0,11.0,30.0,9.0,5.0,11.0,5.0,1743605345.243902
dWaRQyNi,1743533700,Kotov P.,Bellucci M.,184.0,194.0,138.0,160.0,11.0,26.0,21.0,27.0,4.0,5.0,7.0,7.0,1743605342.171505
E5svegr4,1743530700,Majchrzak K.,Munar J.,187.0,203.0,141.0,159.0,17.0,16.0,24.0,37.0,6.0,2.0,7.0,4.0,1743605338.89383
Sh3jPOom,1743523800,Benchetrit E.,De Jong J.,194.0,185.0,151.0,154.0,19.0,21.0,38.0,15.0,10.0,8.0,15.0,8.0,1743605335.817055
WWKY6sWI,1743523800,Altmaier D.,Virtanen O.,,,,,19.0,22.0,33.0,38.0,8.0,11.0,15.0,19.0,1743605332.334424
tC9id1E7,1743552900,Mmoh M.,Walton A.,,,,,17.0,18.0,29.0,27.0,2.0,4.0,5.0,8.0,1743605322.901841
8I1wK46E,1743552600,Galan D. E.,McDonald M.,,,,,29.0,29.0,42.0,29.0,6.0,4.0,9.0,6.0,1743605319.684197
jqYx4W9D,1743545400,Hanfmann Y.,Mannarino A.,,,,,28.0,18.0,0.0,17.0,7.0,5.0,11.0,9.0,1743605316.652237
UXknIryR,1743545400,Hanfmann Y.,Moreno De Alboran N.,,,,,,,,,,,,,1743605313.401505
lder0qFr,1743486000,Kovacevic A.,Etcheverry T. M.,,,,,27.0,16.0,26.0,12.0,13.0,3.0,13.0,3.0,1743605310.404784
0WvESgmB,1743483000,Holt B.,Denolly C.,,,,,32.0,45.0,26.0,43.0,9.0,11.0,15.0,15.0,1743605307.27504
0GtICMbl,1743480600,Michelsen A.,Tien L.,,,,,27.0,11.0,17.0,17.0,3.0,5.0,3.0,8.0,1743605304.173636
x80ocOiT,1743535200,Wawrinka S.,Skatov T.,190.0,184.0,151.0,150.0,50.0,29.0,30.0,23.0,10.0,12.0,15.0,16.0,1743605298.029956
n5EJXFae,1743526800,Diallo G.,Tseng C. H.,201.0,179.0,179.0,141.0,39.0,13.0,42.0,21.0,13.0,3.0,19.0,3.0,1743605294.604917
GhCxapNG,1743523800,Klizan M.,Comesana F.,175.0,191.0,145.0,164.0,32.0,34.0,43.0,40.0,20.0,11.0,33.0,16.0,1743605291.557806
lCTf6z6K,1743523500,Bu Y.,Bautista-Agut R.,190.0,179.0,147.0,151.0,41.0,34.0,44.0,43.0,13.0,13.0,18.0,20.0,1743605288.195728
dW5suPVp,1743520200,Ugo Carabelli C.,Albot R.,173.0,170.0,144.0,140.0,10.0,16.0,10.0,46.0,3.0,9.0,5.0,11.0,1743605285.116882
lQhT2SNi,1743518400,Shevchenko A.,Misolic F.,175.0,180.0,143.0,150.0,10.0,18.0,30.0,24.0,2.0,3.0,7.0,3.0,1743605281.714127
SOZhnFEl,1743518400,Nardi L.,Fucsovics M.,193.0,183.0,158.0,151.0,4.0,14.0,29.0,14.0,2.0,2.0,6.0,2.0,1743605278.615414
8S8U06h4,1743513000,Vacherot V.,Dzumhur D.,190.0,165.0,156.0,143.0,14.0,29.0,27.0,19.0,9.0,2.0,17.0,3.0,1743605275.297594
dIt9rXDD,1743512700,Lajovic D.,O'Connell C.,177.0,187.0,149.0,153.0,20.0,21.0,28.0,21.0,9.0,6.0,17.0,10.0,1743605272.224551
vyVYeLXo,1743363600,Rocha H.,Herbert P.,,,,,35.0,37.0,40.0,42.0,4.0,20.0,7.0,27.0,1743381432.75838
b1TMpePp,1743363000,Mayot H.,Karatsev A.,,,,,12.0,12.0,15.0,24.0,1.0,2.0,1.0,4.0,1743381429.484219
GtQcjH1N,1743361500,Jamji A.,Nagal S.,,,,,14.0,11.0,43.0,17.0,1.0,1.0,1.0,3.0,1743381426.205411
rTRkhwXA,1743357300,Majchrzak K.,Trungelliti M.,,,,,19.0,18.0,21.0,31.0,9.0,4.0,11.0,6.0,1743381422.936853
EF01HVGL,1743356400,Droguet T.,Guinard M.,,,,,13.0,27.0,20.0,31.0,5.0,10.0,7.0,12.0,1743381419.662532
fmDP4GGG,1743356400,Droguet T.,Koepfer D.,,,,,,,,,,,,,1743381416.575667
nN9H6xn4,1743356400,Cerundolo J. M.,Bennani K.,,,,,20.0,4.0,19.0,25.0,1.0,0.0,1.0,5.0,1743381413.515586
n1Ytfa2b,1743351000,Hemery C.,Moro Canas A.,,,,,14.0,12.0,7.0,9.0,5.0,3.0,9.0,5.0,1743381410.23703
Q7L88bHi,1743351000,Coria F.,Zeppieri G.,,,,,11.0,10.0,15.0,29.0,1.0,2.0,3.0,5.0,1743381406.9597
vmNNaGbf,1743380700,Draxl L.,Smith C.,,,,,11.0,32.0,24.0,32.0,7.0,13.0,7.0,18.0,1743381403.473602
lW7DHW6D,1743375000,Krueger M.,Zahraj P.,,,,,28.0,32.0,19.0,30.0,10.0,5.0,13.0,7.0,1743381400.317564
pbDVwSf3,1743369000,Mannarino A.,Denolly C.,,,,,38.0,42.0,48.0,47.0,9.0,12.0,12.0,16.0,1743381396.913761
2HjIPuUF,1743369000,Brooksby J.,Maloney P.,,,,,14.0,12.0,13.0,27.0,4.0,2.0,5.0,4.0,1743381393.641151
0IsMflw3,1743312600,Zhu E.,Smith C.,,,,,2.0,16.0,23.0,18.0,5.0,3.0,10.0,4.0,1743381390.569442
fVJjAFnJ,1743306900,Draxl L.,Grant W.,,,,,12.0,13.0,11.0,0.0,3.0,10.0,5.0,13.0,1743381387.291825
Y56RY6Gq,1743306900,Draxl L.,Ayeni A.,,,,,,,,,,,,,1743381384.009112
2NFevThM,1743305400,Krueger M.,Kodat T.,,,,,18.0,19.0,23.0,21.0,11.0,5.0,16.0,8.0,1743381380.731273
